Material,Sales Organization,Distribution Channel,Product hierarchy
110000002959,IN03,SD,
110000002960,IN02,SD,
110000002960,IN03,SD,
110000002961,IN02,SD,
110000002961,IN03,SD,
110000002962,IN02,SD,
110000002962,IN03,SD,
110000002963,IN02,SD,
110000002963,IN03,SD,
110000002964,IN02,SD,
110000002964,IN03,SD,
110000002965,IN02,SD,
110000002965,IN03,SD,
110000002966,IN02,SD,
110000002966,IN03,SD,
110000002967,IN02,SD,
110000002967,IN03,SD,
110000002968,IN02,SD,
110000002968,IN03,SD,
110000002969,IN02,SD,
110000002969,IN03,SD,
110000002970,IN02,SD,
110000002970,IN03,SD,
110000002971,IN02,SD,
110000002971,IN03,SD,
110000002972,IN02,SD,
110000002972,IN03,SD,
110000002973,IN02,SD,
110000002973,IN03,SD,
110000002974,IN02,SD,
110000002974,IN03,SD,
110000002975,IN02,SD,
110000002975,IN03,SD,
110000002976,IN02,SD,
110000002976,IN03,SD,
110000002977,IN02,SD,
110000002977,IN03,SD,
110000002978,IN02,SD,
110000002978,IN03,SD,
110000002979,IN02,SD,
110000002979,IN03,SD,
110000002980,IN02,SD,
110000002980,IN03,SD,
110000002981,IN02,SD,
110000002981,IN03,SD,
110000002982,IN02,SD,
110000002982,IN03,SD,
110000002983,IN02,SD,
110000002983,IN03,SD,
110000002984,IN02,SD,
110000002984,IN03,SD,
110000002985,IN02,SD,
110000002985,IN03,SD,
110000002986,IN02,SD,
110000002986,IN03,SD,
110000002987,IN02,SD,
110000002987,IN03,SD,
110000002988,IN02,SD,
110000002988,IN03,SD,
110000002989,IN02,SD,
110000002989,IN03,SD,
110000002990,IN02,SD,
110000002990,IN03,SD,
110000002991,IN02,SD,
110000002991,IN03,SD,
110000002992,IN02,SD,
110000002992,IN03,SD,
110000002993,IN02,SD,
110000002993,IN03,SD,
110000002994,IN02,SD,
110000002994,IN03,SD,
110000002995,IN02,SD,
110000002995,IN03,SD,
110000002996,IN02,SD,
110000002996,IN03,SD,
110000002997,IN02,SD,
110000002997,IN03,SD,
110000002998,IN02,SD,
110000002998,IN03,SD,
110000002999,IN02,SD,
110000002999,IN03,SD,
110000003000,IN02,SD,
110000003000,IN03,SD,
110000003001,IN02,SD,
110000003001,IN03,SD,
110000003002,IN02,SD,
110000003002,IN03,SD,
110000003003,IN02,SD,
110000003003,IN03,SD,
110000003004,IN02,SD,
110000003004,IN03,SD,
110000003005,IN02,SD,
110000003005,IN03,SD,
110000003006,IN02,SD,
110000003006,IN03,SD,
110000003007,IN02,SD,
110000003007,IN03,SD,
110000003008,IN02,SD,
110000003008,IN03,SD,
110000003009,IN02,SD,
110000003009,IN03,SD,
110000003010,IN02,SD,
110000003010,IN03,SD,
110000003011,IN02,SD,
110000003011,IN03,SD,
110000003012,IN02,SD,
110000003012,IN03,SD,
110000003013,IN02,SD,
110000003013,IN03,SD,
110000003014,IN02,SD,
110000003014,IN03,SD,
110000003015,IN02,SD,
110000003015,IN03,SD,
110000003016,IN02,SD,
110000003016,IN03,SD,
110000003017,IN02,SD,
110000003017,IN03,SD,
110000003018,IN02,SD,
110000003018,IN03,SD,
110000003019,IN02,SD,
110000003019,IN03,SD,
110000003020,IN02,SD,
110000003020,IN03,SD,
110000003021,IN02,SD,
110000003021,IN03,SD,
110000003022,IN02,SD,
110000003022,IN03,SD,
110000003023,IN02,SD,
110000003023,IN03,SD,
110000003024,IN02,SD,
110000003024,IN03,SD,
110000003025,IN02,SD,
110000003025,IN03,SD,
110000003026,IN02,SD,
110000003026,IN03,SD,
110000003027,IN02,SD,
110000003027,IN03,SD,
110000003028,IN02,SD,
110000003028,IN03,SD,
110000003029,IN02,SD,
110000003029,IN03,SD,
110000003030,IN02,SD,
110000003030,IN03,SD,
110000003031,IN02,SD,
110000003031,IN03,SD,
110000003032,IN02,SD,
110000003032,IN03,SD,
110000003033,IN02,SD,
110000003033,IN03,SD,
110000003034,IN02,SD,
110000003034,IN03,SD,
110000003035,IN02,SD,
110000003035,IN03,SD,
110000003036,IN02,SD,
110000003036,IN03,SD,
110000003037,IN02,SD,
110000003037,IN03,SD,
110000003038,IN02,SD,
110000003038,IN03,SD,
110000003039,IN02,SD,
110000003039,IN03,SD,
110000003040,IN02,SD,
110000003040,IN03,SD,
110000003041,IN02,SD,
110000003041,IN03,SD,
110000003042,IN02,SD,
110000003042,IN03,SD,
110000003043,IN02,SD,
110000003043,IN03,SD,
110000003044,IN02,SD,
110000003044,IN03,SD,
110000003045,IN02,SD,
110000003045,IN03,SD,
110000003046,IN02,SD,
110000003046,IN03,SD,
110000003047,IN02,SD,
110000003047,IN03,SD,
110000003048,IN02,SD,
110000003048,IN03,SD,
110000003049,IN02,SD,
110000003049,IN03,SD,
110000003050,IN02,SD,
110000003050,IN03,SD,
110000003051,IN02,SD,
110000003051,IN03,SD,
110000003052,IN02,SD,
110000003052,IN03,SD,
110000003053,IN02,SD,
110000003053,IN03,SD,
110000003054,IN02,SD,
110000003054,IN03,SD,
110000003055,IN02,SD,
110000003055,IN03,SD,
110000003056,IN02,SD,
110000003056,IN03,SD,
110000003057,IN02,SD,
110000003057,IN03,SD,
110000003058,IN02,SD,
110000003058,IN03,SD,
110000003059,IN02,SD,
110000003059,IN03,SD,
110000003060,IN02,SD,
110000003060,IN03,SD,
110000003061,IN02,SD,
110000003061,IN03,SD,
110000003062,IN02,SD,
110000003062,IN03,SD,
110000003063,IN02,SD,
110000003063,IN03,SD,
110000003064,IN02,SD,
110000003064,IN03,SD,
110000003065,IN02,SD,
110000003065,IN03,SD,
110000003066,IN02,SD,
110000003066,IN03,SD,
110000003067,IN02,SD,
110000003067,IN03,SD,
110000003068,IN02,SD,
110000003068,IN03,SD,
110000003069,IN02,SD,
110000003069,IN03,SD,
110000003070,IN02,SD,
110000003070,IN03,SD,
110000003071,IN02,SD,
110000003071,IN03,SD,
110000003072,IN02,SD,
110000003072,IN03,SD,
110000003073,IN02,SD,
110000003073,IN03,SD,
110000003074,IN02,SD,
110000003074,IN03,SD,
110000003075,IN02,SD,
110000003075,IN03,SD,
110000003076,IN02,SD,
110000003076,IN03,SD,
110000003077,IN02,SD,
110000003077,IN03,SD,
110000003078,IN02,SD,
110000003078,IN03,SD,
110000003079,IN02,SD,
110000003079,IN03,SD,
110000003080,IN02,SD,
110000003080,IN03,SD,
110000003081,IN02,SD,
110000003081,IN03,SD,
110000003082,IN02,SD,
110000003082,IN03,SD,
110000003083,IN02,SD,
110000003083,IN03,SD,
110000003084,IN02,SD,
110000003084,IN03,SD,
110000003085,IN02,SD,
110000003085,IN03,SD,
110000003086,IN02,SD,
110000003086,IN03,SD,
110000003087,IN02,SD,
110000003087,IN03,SD,
110000003088,IN02,SD,
110000003088,IN03,SD,
110000003089,IN02,SD,
110000003089,IN03,SD,
110000003090,IN02,SD,
110000003090,IN03,SD,
110000003091,IN02,SD,
110000003091,IN03,SD,
110000003092,IN02,SD,
110000003092,IN03,SD,
110000003093,IN02,SD,
110000003093,IN03,SD,
110000003094,IN02,SD,
110000003094,IN03,SD,
110000003095,IN02,SD,
110000003095,IN03,SD,
110000003096,IN02,SD,
110000003096,IN03,SD,
110000003097,IN02,SD,
110000003097,IN03,SD,
110000003098,IN02,SD,
110000003098,IN03,SD,
110000003099,IN02,SD,
110000003099,IN03,SD,
110000003100,IN02,SD,
110000003100,IN03,SD,
110000003101,IN02,SD,
110000003101,IN03,SD,
110000003102,IN02,SD,
110000003102,IN03,SD,
110000003103,IN02,SD,
110000003103,IN03,SD,
110000003104,IN02,SD,
110000003104,IN03,SD,
110000003105,IN02,SD,
110000003105,IN03,SD,
110000003106,IN02,SD,
110000003106,IN03,SD,
110000003107,IN02,SD,
110000003107,IN03,SD,
110000003108,IN02,SD,
110000003108,IN03,SD,
110000003109,IN02,SD,
110000003109,IN03,SD,
110000003110,IN02,SD,
110000003110,IN03,SD,
110000003111,IN02,SD,
110000003111,IN03,SD,
110000003112,IN02,SD,
110000003112,IN03,SD,
110000003113,IN02,SD,
110000003113,IN03,SD,
110000003114,IN02,SD,
110000003114,IN03,SD,
110000003115,IN02,SD,
110000003115,IN03,SD,
110000003116,IN02,SD,
110000003116,IN03,SD,
110000003117,IN02,SD,
110000003117,IN03,SD,
110000003118,IN02,SD,
110000003118,IN03,SD,
110000003119,IN02,SD,
110000003119,IN03,SD,
110000003120,IN02,SD,
110000003120,IN03,SD,
110000003121,IN02,SD,
110000003121,IN03,SD,
110000003122,IN02,SD,
110000003122,IN03,SD,
110000003123,IN02,SD,
110000003123,IN03,SD,
110000003124,IN02,SD,
110000003124,IN03,SD,
110000003125,IN02,SD,
110000003125,IN03,SD,
110000003126,IN02,SD,
110000003126,IN03,SD,
110000003127,IN02,SD,
110000003127,IN03,SD,
110000003128,IN02,SD,
110000003128,IN03,SD,
110000003129,IN02,SD,
110000003129,IN03,SD,
110000003130,IN02,SD,
110000003130,IN03,SD,
110000003131,IN02,SD,
110000003131,IN03,SD,
110000003132,IN02,SD,
110000003132,IN03,SD,
110000003133,IN02,SD,
110000003133,IN03,SD,
110000003134,IN02,SD,
110000003134,IN03,SD,
110000003135,IN02,SD,
110000003135,IN03,SD,
110000003136,IN02,SD,
110000003136,IN03,SD,
110000003137,IN02,SD,
110000003137,IN03,SD,
110000003138,IN02,SD,
110000003138,IN03,SD,
110000003139,IN02,SD,
110000003139,IN03,SD,
110000003140,IN02,SD,
110000003140,IN03,SD,
110000003141,IN02,SD,
110000003141,IN03,SD,
110000003142,IN02,SD,
110000003142,IN03,SD,
110000003143,IN02,SD,
110000003143,IN03,SD,
110000003144,IN02,SD,
110000003144,IN03,SD,
110000003145,IN02,SD,
110000003145,IN03,SD,
110000003146,IN02,SD,
110000003146,IN03,SD,
110000003147,IN02,SD,
110000003147,IN03,SD,
110000003148,IN02,SD,
110000003148,IN03,SD,
110000003149,IN02,SD,
110000003149,IN03,SD,
110000003150,IN02,SD,
110000003150,IN03,SD,
110000003151,IN02,SD,
110000003151,IN03,SD,
110000003152,IN02,SD,
110000003152,IN03,SD,
110000003153,IN02,SD,
110000003153,IN03,SD,
110000003154,IN02,SD,
110000003154,IN03,SD,
110000003155,IN02,SD,
110000003155,IN03,SD,
110000003156,IN02,SD,
110000003156,IN03,SD,
110000003157,IN02,SD,
110000003157,IN03,SD,
110000003158,IN02,SD,
110000003158,IN03,SD,
110000003159,IN02,SD,
110000003159,IN03,SD,
110000003160,IN02,SD,
110000003160,IN03,SD,
110000003161,IN02,SD,
110000003161,IN03,SD,
110000003162,IN02,SD,
110000003162,IN03,SD,
110000003163,IN02,SD,
110000003163,IN03,SD,
110000003164,IN02,SD,
110000003164,IN03,SD,
110000003165,IN02,SD,
110000003165,IN03,SD,
110000003166,IN02,SD,
110000003166,IN03,SD,
110000003167,IN02,SD,
110000003167,IN03,SD,
110000003168,IN02,SD,
110000003168,IN03,SD,
110000003169,IN02,SD,
110000003169,IN03,SD,
110000003170,IN02,SD,
110000003170,IN03,SD,
110000003171,IN02,SD,
110000003171,IN03,SD,
110000003172,IN02,SD,
110000003172,IN03,SD,
110000003173,IN02,SD,
110000003173,IN03,SD,
110000003174,IN02,SD,
110000003174,IN03,SD,
110000003175,IN02,SD,
110000003175,IN03,SD,
110000003176,IN02,SD,
110000003176,IN03,SD,
110000003177,IN02,SD,
110000003177,IN03,SD,
110000003178,IN02,SD,
110000003178,IN03,SD,
110000003179,IN02,SD,
110000003179,IN03,SD,
110000003180,IN02,SD,
110000003180,IN03,SD,
110000003181,IN02,SD,
110000003181,IN03,SD,
110000003182,IN02,SD,
110000003182,IN03,SD,
110000003183,IN02,SD,
110000003183,IN03,SD,
110000003184,IN02,SD,
110000003184,IN03,SD,
110000003185,IN02,SD,
110000003185,IN03,SD,
110000003186,IN02,SD,
110000003186,IN03,SD,
110000003187,IN02,SD,
110000003187,IN03,SD,
110000003188,IN02,SD,
110000003188,IN03,SD,
110000003189,IN02,SD,
110000003189,IN03,SD,
110000003190,IN02,SD,
110000003190,IN03,SD,
110000003191,IN02,SD,
110000003191,IN03,SD,
110000003192,IN02,SD,
110000003192,IN03,SD,
110000003193,IN02,SD,
110000003193,IN03,SD,
110000003194,IN02,SD,
110000003194,IN03,SD,
110000003195,IN02,SD,
110000003195,IN03,SD,
110000003196,IN02,SD,
110000003196,IN03,SD,
110000003197,IN02,SD,
110000003197,IN03,SD,
110000003198,IN02,SD,
110000003198,IN03,SD,
110000003199,IN02,SD,
110000003199,IN03,SD,
110000003200,IN02,SD,
110000003200,IN03,SD,
110000003201,IN02,SD,
110000003201,IN03,SD,
110000003202,IN02,SD,
110000003202,IN03,SD,
110000003203,IN02,SD,
110000003203,IN03,SD,
110000003204,IN02,SD,
110000003204,IN03,SD,
110000003205,IN02,SD,
110000003205,IN03,SD,
110000003206,IN02,SD,
110000003206,IN03,SD,
110000003207,IN02,SD,
110000003207,IN03,SD,
110000003208,IN02,SD,
110000003208,IN03,SD,
110000003209,IN02,SD,
110000003209,IN03,SD,
110000003210,IN02,SD,
110000003210,IN03,SD,
110000003211,IN02,SD,
110000003211,IN03,SD,
110000003212,IN02,SD,
110000003212,IN03,SD,
110000003213,IN02,SD,
110000003213,IN03,SD,
110000003214,IN02,SD,
110000003214,IN03,SD,
110000003215,IN02,SD,
110000003215,IN03,SD,
110000003216,IN02,SD,
110000003216,IN03,SD,
110000003217,IN02,SD,
110000003217,IN03,SD,
110000003218,IN02,SD,
110000003218,IN03,SD,
110000003219,IN02,SD,
110000003219,IN03,SD,
110000003220,IN02,SD,
110000003220,IN03,SD,
110000003221,IN02,SD,
110000003221,IN03,SD,
110000003222,IN02,SD,
110000003222,IN03,SD,
110000003223,IN02,SD,
110000003223,IN03,SD,
110000003224,IN02,SD,
110000003224,IN03,SD,
110000003225,IN02,SD,
110000003225,IN03,SD,
110000003226,IN02,SD,
110000003226,IN03,SD,
110000003227,IN02,SD,
110000003227,IN03,SD,
110000003228,IN02,SD,
110000003228,IN03,SD,
110000003229,IN02,SD,
110000003229,IN03,SD,
110000003230,IN02,SD,
110000003230,IN03,SD,
110000003231,IN02,SD,
110000003231,IN03,SD,
110000003232,IN02,SD,
110000003232,IN03,SD,
110000003233,IN02,SD,
110000003233,IN03,SD,
110000003234,IN02,SD,
110000003234,IN03,SD,
110000003235,IN02,SD,
110000003235,IN03,SD,
110000003236,IN02,SD,
110000003236,IN03,SD,
110000003237,IN02,SD,
110000003237,IN03,SD,
110000003238,IN02,SD,
110000003238,IN03,SD,
110000003239,IN02,SD,
110000003239,IN03,SD,
110000003240,IN02,SD,
110000003240,IN03,SD,
110000003241,IN02,SD,
110000003241,IN03,SD,
110000003242,IN02,SD,
110000003242,IN03,SD,
110000003243,IN02,SD,
110000003243,IN03,SD,
110000003244,IN02,SD,
110000003244,IN03,SD,
110000003245,IN02,SD,
110000003245,IN03,SD,
110000003246,IN02,SD,
110000003246,IN03,SD,
110000003247,IN02,SD,
110000003247,IN03,SD,
110000003248,IN02,SD,
110000003248,IN03,SD,
110000003249,IN02,SD,
110000003249,IN03,SD,
110000003250,IN02,SD,
110000003250,IN03,SD,
110000003251,IN02,SD,
110000003251,IN03,SD,
110000003252,IN02,SD,
110000003252,IN03,SD,
110000003253,IN02,SD,
110000003253,IN03,SD,
110000003254,IN02,SD,
110000003254,IN03,SD,
110000003255,IN02,SD,
110000003255,IN03,SD,
110000003256,IN02,SD,
110000003256,IN03,SD,
110000003257,IN02,SD,
110000003257,IN03,SD,
110000003258,IN02,SD,
110000003258,IN03,SD,
110000003259,IN02,SD,
110000003259,IN03,SD,
110000003260,IN02,SD,
110000003260,IN03,SD,
110000003261,IN02,SD,
110000003261,IN03,SD,
110000003262,IN02,SD,
110000003262,IN03,SD,
110000003263,IN02,SD,
110000003263,IN03,SD,
110000003264,IN02,SD,
110000003264,IN03,SD,
110000003265,IN02,SD,
110000003265,IN03,SD,
110000003266,IN02,SD,
110000003266,IN03,SD,
110000003267,IN02,SD,
110000003267,IN03,SD,
110000003268,IN02,SD,
110000003268,IN03,SD,
110000003269,IN02,SD,
110000003269,IN03,SD,
110000003270,IN02,SD,
110000003270,IN03,SD,
110000003271,IN02,SD,
110000003271,IN03,SD,
110000003272,IN02,SD,
110000003272,IN03,SD,
110000003273,IN02,SD,
110000003273,IN03,SD,
110000003274,IN02,SD,
110000003274,IN03,SD,
110000003275,IN02,SD,
110000003275,IN03,SD,
110000003276,IN02,SD,
110000003276,IN03,SD,
110000003277,IN02,SD,
110000003277,IN03,SD,
110000003278,IN02,SD,
110000003278,IN03,SD,
110000003279,IN02,SD,
110000003279,IN03,SD,
110000003280,IN02,SD,
110000003280,IN03,SD,
110000003281,IN02,SD,
110000003281,IN03,SD,
110000003282,IN02,SD,
110000003282,IN03,SD,
110000003283,IN02,SD,
110000003283,IN03,SD,
110000003284,IN02,SD,
110000003284,IN03,SD,
110000003285,IN02,SD,
110000003285,IN03,SD,
110000003286,IN02,SD,
110000003286,IN03,SD,
110000003287,IN02,SD,
110000003287,IN03,SD,
110000003288,IN02,SD,
110000003288,IN03,SD,
110000003289,IN02,SD,
110000003289,IN03,SD,
110000003290,IN02,SD,
110000003290,IN03,SD,
110000003291,IN02,SD,
110000003291,IN03,SD,
110000003292,IN02,SD,
110000003292,IN03,SD,
110000003293,IN02,SD,
110000003293,IN03,SD,
110000003294,IN02,SD,
110000003294,IN03,SD,
110000003295,IN02,SD,
110000003295,IN03,SD,
110000003296,IN02,SD,
110000003296,IN03,SD,
110000003297,IN02,SD,
110000003297,IN03,SD,
110000003298,IN02,SD,
110000003298,IN03,SD,
110000003299,IN02,SD,
110000003299,IN03,SD,
110000003300,IN02,SD,
110000003300,IN03,SD,
110000003301,IN02,SD,
110000003301,IN03,SD,
110000003302,IN02,SD,
110000003302,IN03,SD,
110000003303,IN02,SD,
110000003303,IN03,SD,
110000003304,IN02,SD,
110000003304,IN03,SD,
110000003305,IN02,SD,
110000003305,IN03,SD,
110000003306,IN02,SD,
110000003306,IN03,SD,
110000003307,IN02,SD,
110000003307,IN03,SD,
110000003308,IN02,SD,
110000003308,IN03,SD,
110000003309,IN02,SD,
110000003309,IN03,SD,
110000003310,IN02,SD,
110000003310,IN03,SD,
110000003311,IN02,SD,
110000003311,IN03,SD,
110000003312,IN02,SD,
110000003312,IN03,SD,
110000003313,IN02,SD,
110000003313,IN03,SD,
110000003314,IN02,SD,
110000003314,IN03,SD,
110000003315,IN02,SD,
110000003315,IN03,SD,
110000003316,IN02,SD,
110000003316,IN03,SD,
110000003317,IN02,SD,
110000003317,IN03,SD,
110000003318,IN02,SD,
110000003318,IN03,SD,
110000003319,IN02,SD,
110000003319,IN03,SD,
110000003320,IN02,SD,
110000003320,IN03,SD,
110000003321,IN02,SD,
110000003321,IN03,SD,
110000003322,IN02,SD,
110000003322,IN03,SD,
110000003323,IN02,SD,
110000003323,IN03,SD,
110000003324,IN02,SD,
110000003324,IN03,SD,
110000003325,IN02,SD,
110000003325,IN03,SD,
110000003326,IN02,SD,
110000003326,IN03,SD,
110000003327,IN02,SD,
110000003327,IN03,SD,
110000003328,IN02,SD,
110000003328,IN03,SD,
110000003329,IN02,SD,
110000003329,IN03,SD,
110000003330,IN02,SD,
110000003330,IN03,SD,
110000003331,IN02,SD,
110000003331,IN03,SD,
110000003332,IN02,SD,
110000003332,IN03,SD,
110000003333,IN02,SD,
110000003333,IN03,SD,
110000003334,IN02,SD,
110000003334,IN03,SD,
110000003335,IN02,SD,
110000003335,IN03,SD,
110000003336,IN02,SD,
110000003336,IN03,SD,
110000003337,IN02,SD,
110000003337,IN03,SD,
110000003338,IN02,SD,
110000003338,IN03,SD,
110000003339,IN02,SD,
110000003339,IN03,SD,
110000003340,IN02,SD,
110000003340,IN03,SD,
110000003341,IN02,SD,
110000003341,IN03,SD,
110000003342,IN02,SD,
110000003342,IN03,SD,
110000003343,IN02,SD,
110000003343,IN03,SD,
110000003344,IN02,SD,
110000003344,IN03,SD,
110000003345,IN02,SD,
110000003345,IN03,SD,
110000003346,IN02,SD,
110000003346,IN03,SD,
110000003347,IN02,SD,
110000003347,IN03,SD,
110000003348,IN02,SD,
110000003348,IN03,SD,
110000003349,IN02,SD,
110000003349,IN03,SD,
110000003350,IN02,SD,
110000003350,IN03,SD,
110000003351,IN02,SD,
110000003351,IN03,SD,
110000003352,IN02,SD,
110000003352,IN03,SD,
110000003353,IN02,SD,
110000003353,IN03,SD,
110000003354,IN02,SD,
110000003354,IN03,SD,
110000003355,IN02,SD,
110000003355,IN03,SD,
110000003356,IN02,SD,
110000003356,IN03,SD,
110000003357,IN02,SD,
110000003357,IN03,SD,
110000003358,IN02,SD,
110000003358,IN03,SD,
110000003359,IN02,SD,
110000003359,IN03,SD,
110000003360,IN02,SD,
110000003360,IN03,SD,
110000003361,IN02,SD,
110000003361,IN03,SD,
110000003362,IN02,SD,
110000003362,IN03,SD,
110000003363,IN02,SD,
110000003363,IN03,SD,
110000003364,IN02,SD,
110000003364,IN03,SD,
110000003365,IN02,SD,
110000003365,IN03,SD,
110000003366,IN02,SD,
110000003366,IN03,SD,
110000003367,IN02,SD,
110000003367,IN03,SD,
110000003368,IN02,SD,
110000003368,IN03,SD,
110000003369,IN02,SD,
110000003369,IN03,SD,
110000003370,IN02,SD,
110000003370,IN03,SD,
110000003371,IN02,SD,
110000003371,IN03,SD,
110000003372,IN02,SD,
110000003372,IN03,SD,
110000003373,IN02,SD,
110000003373,IN03,SD,
110000003374,IN02,SD,
110000003374,IN03,SD,
110000003375,IN02,SD,
110000003375,IN03,SD,
110000003376,IN02,SD,
110000003376,IN03,SD,
110000003377,IN02,SD,
110000003377,IN03,SD,
110000003378,IN02,SD,
110000003378,IN03,SD,
110000003379,IN02,SD,
110000003379,IN03,SD,
110000003380,IN02,SD,
110000003380,IN03,SD,
110000003381,IN02,SD,
110000003381,IN03,SD,
110000003382,IN02,SD,
110000003382,IN03,SD,
110000003383,IN02,SD,
110000003383,IN03,SD,
110000003384,IN02,SD,
110000003384,IN03,SD,
110000003385,IN02,SD,
110000003385,IN03,SD,
110000003386,IN02,SD,
110000003386,IN03,SD,
110000003387,IN02,SD,
110000003387,IN03,SD,
110000003388,IN02,SD,
110000003388,IN03,SD,
110000003389,IN02,SD,
110000003389,IN03,SD,
110000003390,IN02,SD,
110000003390,IN03,SD,
110000003391,IN02,SD,
110000003391,IN03,SD,
110000003392,IN02,SD,
110000003392,IN03,SD,
110000003393,IN02,SD,
110000003393,IN03,SD,
110000003394,IN02,SD,
110000003394,IN03,SD,
110000003395,IN02,SD,
110000003395,IN03,SD,
110000003396,IN02,SD,
110000003396,IN03,SD,
110000003397,IN02,SD,
110000003397,IN03,SD,
110000003398,IN02,SD,
110000003398,IN03,SD,
110000003399,IN02,SD,
110000003399,IN03,SD,
110000003400,IN02,SD,
110000003400,IN03,SD,
110000003401,IN02,SD,
110000003401,IN03,SD,
110000003402,IN02,SD,
110000003402,IN03,SD,
110000003403,IN02,SD,
110000003403,IN03,SD,
110000003404,IN02,SD,
110000003404,IN03,SD,
110000003405,IN02,SD,
110000003405,IN03,SD,
110000003406,IN02,SD,
110000003406,IN03,SD,
110000003407,IN02,SD,
110000003407,IN03,SD,
110000003408,IN02,SD,
110000003408,IN03,SD,
110000003409,IN02,SD,
110000003409,IN03,SD,
110000003410,IN02,SD,
110000003410,IN03,SD,
110000003411,IN02,SD,
110000003411,IN03,SD,
110000003412,IN02,SD,
110000003412,IN03,SD,
110000003413,IN02,SD,
110000003413,IN03,SD,
110000003414,IN02,SD,
110000003414,IN03,SD,
110000003415,IN02,SD,
110000003415,IN03,SD,
110000003416,IN02,SD,
110000003416,IN03,SD,
110000003417,IN02,SD,
110000003417,IN03,SD,
110000003418,IN02,SD,
110000003418,IN03,SD,
110000003419,IN02,SD,
110000003419,IN03,SD,
110000003420,IN02,SD,
110000003420,IN03,SD,
110000003421,IN02,SD,
110000003421,IN03,SD,
110000003422,IN02,SD,
110000003422,IN03,SD,
110000003423,IN02,SD,
110000003423,IN03,SD,
110000003424,IN02,SD,
110000003424,IN03,SD,
110000003425,IN02,SD,
110000003425,IN03,SD,
110000003426,IN02,SD,
110000003426,IN03,SD,
110000003427,IN02,SD,
110000003427,IN03,SD,
110000003428,IN02,SD,
110000003428,IN03,SD,
110000003429,IN02,SD,
110000003429,IN03,SD,
110000003430,IN02,SD,
110000003430,IN03,SD,
110000003431,IN02,SD,
110000003431,IN03,SD,
110000003432,IN02,SD,
110000003432,IN03,SD,
110000003433,IN02,SD,
110000003433,IN03,SD,
110000003434,IN02,SD,
110000003434,IN03,SD,
110000003435,IN02,SD,
110000003435,IN03,SD,
110000003436,IN02,SD,
110000003436,IN03,SD,
110000003437,IN02,SD,
110000003437,IN03,SD,
110000003438,IN02,SD,
110000003438,IN03,SD,
110000003439,IN02,SD,
110000003439,IN03,SD,
110000003440,IN02,SD,
110000003440,IN03,SD,
110000003441,IN02,SD,
110000003441,IN03,SD,
110000003442,IN02,SD,
110000003442,IN03,SD,
110000003443,IN02,SD,
110000003443,IN03,SD,
110000003444,IN02,SD,
110000003444,IN03,SD,
110000003445,IN02,SD,
