Sales document,Sales Document Item,Material,Material Group,Product hierarchy,Net Value,Order Quantity,Sales unit,Net Price
20000496,10,200300013300.0,B0003,,9060480.0,1560.0,EA,17.6
20000497,10,200300013300.0,B0003,,843150.0,140.0,EA,6022.5
20000497,20,200100013650.0,B0003,,219730.0,28.0,EA,7847.5
20000498,10,200300013250.0,B0003,,1328600.0,224.0,EA,18.25
20000498,20,200300013300.0,B0003,,1686300.0,280.0,EA,18.25
20000499,10,200300013250.0,B0003,,2603412.37,433.0,EA,18.5
20000500,10,200300013350.0,B0003,,513555.12,84.0,EA,6113.75
20000500,20,202038202700.0,B0003,,574560.13,112.0,EA,5130.0
20000501,10,200300013300.0,B0003,,18549300.0,3080.0,EA,6022.5
20000502,10,200300013350.0,B0003,,360192.4,56.0,EA,19.2
20000503,10,202038202700.0,B0003,,287280.0,56.0,EA,5130.0
20000503,20,202038003300.0,B0003,,638385.0,106.0,EA,6022.5
20000503,30,200300013300.0,B0003,,710655.0,118.0,EA,6022.5
20000504,10,200300013300.0,B0003,,1686300.0,280.0,EA,6022.5
20000505,10,200300013350.0,B0003,,360192.4,56.0,EA,19.2
20000506,10,200300013300.0,B0003,,843150.33,140.0,EA,6022.5
20000506,20,202038202700.0,B0003,,430920.17,84.0,EA,5130.0
20000507,10,200300013300.0,B0003,,1011780.0,168.0,EA,6022.5
20000507,20,202038003250.0,B0003,,1992900.0,336.0,EA,5931.25
20000508,10,200300013300.0,B0003,,7405364.75,1213.0,EA,18.5
20000509,10,200300013350.0,B0003,,611375.07,100.0,EA,6113.75
20000509,20,202038003350.0,B0003,,427962.55,70.0,EA,6113.75
20000509,30,202038003300.0,B0003,,24090.0,4.0,EA,6022.5
20000510,10,200300013300.0,B0003,,674520.0,112.0,EA,6022.5
20000510,20,200100013650.0,B0003,,439460.0,56.0,EA,7847.5
20000511,10,200100013650.0,B0003,,1318380.0,168.0,EA,7847.5
20000512,10,200300013300.0,B0003,,463980.0,76.0,EA,18.5
20000513,10,200300013250.0,B0003,,2603412.37,433.0,EA,18.5
20000514,10,200300013300.0,B0003,,674520.33,112.0,EA,6022.5
20000514,20,200300013350.0,B0003,,342370.17,56.0,EA,6113.75
20000515,10,200300013300.0,B0003,,674520.0,112.0,EA,6022.5
20000515,20,200100013650.0,B0003,,439460.0,56.0,EA,7847.5
20000516,10,200300013350.0,B0003,,1040577.15,167.0,EA,18.6
20000517,10,200300013300.0,B0003,,18004140.0,3031.0,EA,18.0
20000518,10,200300013300.0,B0003,,15717240.0,2646.0,EA,18.0
20000519,10,200300013300.0,B0003,,8034180.0,1316.0,EA,18.5
20000520,10,200300013300.0,B0003,,1011780.0,168.0,EA,6022.5
20000521,10,202038003250.0,B0003,,996450.5,168.0,EA,5931.25
20000522,10,200100013650.0,B0003,,957394.76,122.0,EA,7847.5
20000522,20,200300013300.0,B0003,,536002.36,89.0,EA,6022.5
20000523,10,200300013350.0,B0003,,2082360.0,336.0,EA,18.5
20000524,10,200300013250.0,B0003,,6221670.5,1032.0,EA,18.55
20000525,10,200300013300.0,B0003,,1686300.0,280.0,EA,6022.5
20000526,10,202038202700.0,B0003,,143640.01,28.0,EA,5130.0
20000526,20,200300013300.0,B0003,,5902050.49,980.0,EA,6022.5
20000527,10,200300013350.0,B0003,,376875.25,60.0,EA,6281.25
20000528,10,200300013300.0,B0003,,20199464.75,3354.0,EA,18.25
20000529,10,200300013300.0,B0003,,20963250.5,3500.0,EA,18.15
20000530,10,202038003300.0,B0003,,72270.01,12.0,EA,6022.5
20000530,20,200300013350.0,B0003,,1369480.2,224.0,EA,6113.75
20000530,30,200300013300.0,B0003,,1186432.67,197.0,EA,6022.5
20000531,10,200100013650.0,B0003,,8303.81,1.0,EA,8303.81
20000532,10,200300013300.0,B0003,,3691776.2,608.0,EA,18.4
20000533,10,200300013350.0,B0003,,867650.5,140.0,EA,18.5
20000534,10,200300013350.0,B0003,,1711850.5,280.0,EA,6113.75
20000535,10,200300013350.0,B0003,,1711850.5,280.0,EA,6113.75
20000536,10,202038202700.0,B0003,,143640.04,28.0,EA,5130.0
20000536,20,200300013300.0,B0003,,1517670.46,252.0,EA,6022.5
20000537,10,202038003250.0,B0003,,505050.5,84.0,EA,18.5
20000538,10,200300013300.0,B0003,,5610527.6,924.0,EA,18.4
20000539,10,200300013300.0,B0003,,1686300.0,280.0,EA,6022.5
20000540,10,200300013300.0,B0003,,1686300.0,280.0,EA,6022.5
20000541,10,200300013300.0,B0003,,1011780.0,168.0,EA,6022.5
20000542,10,200300013350.0,B0003,,2836780.0,464.0,EA,6113.75
20000543,10,200300013300.0,B0003,,694847.8,112.0,EA,6204.0
20000543,20,200300013250.0,B0003,,684319.8,112.0,EA,6110.0
20000544,10,200300013300.0,B0003,,694847.8,112.0,EA,6204.0
20000544,20,200300013250.0,B0003,,684319.8,112.0,EA,6110.0
20000545,10,200300013300.0,B0003,,24053700.0,3940.0,EA,18.5
20000546,10,200300013350.0,B0003,,1711850.5,280.0,EA,6113.75
20000547,10,200100013650.0,B0003,,1797077.12,229.0,EA,21.5
20000548,10,200300013300.0,B0003,,674520.0,112.0,EA,6022.5
20000548,20,200300013350.0,B0003,,684740.0,112.0,EA,6113.75
20000549,10,200300013350.0,B0003,,684740.13,112.0,EA,18.25
20000549,20,200300013300.0,B0003,,1011780.18,168.0,EA,18.25
20000549,30,200300013250.0,B0003,,996450.19,168.0,EA,18.25
20000550,10,200300013300.0,B0003,,1517670.5,252.0,EA,6022.5
20000551,10,200300013350.0,B0003,,2761472.4,448.0,EA,18.4
20000552,10,200300013300.0,B0003,,1855920.0,304.0,EA,18.5
20000553,10,200300013250.0,B0003,,837199.83,140.0,EA,18.4
20000553,20,202038202700.0,B0003,,139103.97,28.0,EA,18.4
20000554,10,200300013300.0,B0003,,4652603.8,758.0,EA,18.6
20000555,10,200300013350.0,B0003,,2776480.0,448.0,EA,18.5
20000556,10,200300013300.0,B0003,,1011780.0,168.0,EA,18.25
20000557,10,200300013300.0,B0003,,313037.98,51.0,EA,18.6
20000557,20,200300013350.0,B0003,,1021883.92,164.0,EA,18.6
20000558,10,200300013300.0,B0003,,372404.75,61.0,EA,18.5
20000559,10,200300013350.0,B0003,,1883035.44,308.0,EA,6113.75
20000559,20,202038003250.0,B0003,,166075.04,28.0,EA,5931.25
20000560,10,200300013300.0,B0003,,1686300.0,280.0,EA,6022.5
20000561,10,200300013300.0,B0003,,519750.5,84.0,EA,6187.51
20000562,10,200300013300.0,B0003,,10140239.81,1670.0,EA,18.4
20000562,20,200300013350.0,B0003,,406823.99,66.0,EA,18.4
20000563,10,200100013650.0,B0003,,1098650.5,140.0,EA,7847.5
20000564,10,200300013300.0,B0003,,306900.0,50.0,EA,18.6
20000565,10,200100053650.0,B0003,,1098649.78,140.0,EA,7847.5
20000565,20,200100023450.0,B0003,,1088043.54,145.0,EA,7503.75
20000566,10,200300463300.0,B0003,,13662000.0,1800.0,EA,23.0
20000567,10,200300013300.0,B0003,,1686300.0,280.0,EA,6022.5
20000568,10,200300463250.0,B0003,,858000.0,150.0,EA,17.6
20000569,10,200300453250.0,B0003,,2070640.0,362.0,EA,17.6
20000570,10,200300013300.0,B0003,,561660.0,92.0,EA,18.5
20000571,10,202038003250.0,B0003,,1210072.37,197.0,EA,18.9
20000572,10,200300013350.0,B0003,,1711850.0,280.0,EA,18.25
20000572,20,200300013300.0,B0003,,1011780.0,168.0,EA,18.25
20000572,30,202038003250.0,B0003,,332150.0,56.0,EA,18.25
20000573,10,200300013300.0,B0003,,1183247.6,216.0,EA,16.6
20000574,10,200100053400.0,B0003,,86870.5,10.0,EA,8687.05
20000575,10,200300053300.0,B0003,,100815.25,10.0,EA,10081.53
20000576,10,200100053400.0,B0003,,18700.0,100.0,EA,187.0
20000577,10,200300053300.0,B0003,,1815.25,10.0,EA,181.53
20000578,10,200300013350.0,B0003,,1842.87,10.0,EA,184.29
20000579,10,202038003300.0,B0003,,1815.25,10.0,EA,181.53
20000580,10,202038003300.0,B0003,,1815.25,10.0,EA,181.53
20000581,10,200300013300.0,B0003,,5110.5,280.0,EA,18.25
20000582,10,200100453700.0,B0003,,960484.0,7644.0,EA,33.96
20000583,10,202038003300.0,B0003,,508226400.0,8556.0,EA,180.0
20000584,10,200300013350.0,B0003,,1388240.0,224.0,EA,18.5
20000585,10,200300013350.0,B0003,,1523312.4,224.0,EA,20.3
20000586,10,200300023300.0,B0003,,934692.0,9700.0,EA,29.2
20000586,20,200300023250.0,B0003,,226200.0,2400.0,EA,29.0
20000586,30,200300453300.0,B0003,,555060.0,5800.0,EA,29.0
20000588,10,200100013650.0,B0003,,588562.68,75.0,EA,7847.5
20000588,20,200300013350.0,B0003,,684740.2,112.0,EA,6113.75
20000589,10,200300073250.0,B0003,,9928750.5,1000.0,EA,9928.75
20000591,10,200300013300.0,B0003,,3630.5,20.0,EA,181.53
20000592,10,200100453700.0,B0003,,51800.0,28.0,EA,5.0
20000593,10,200300013250.0,B0003,,1230.5,10.0,EA,123.05
20000594,10,200300013250.0,B0003,,65000.0,10.0,EA,20.0
20000595,10,200300013250.0,B0003,,42340.0,10.0,EA,4234.0
20000596,10,200300013250.0,B0003,,42340.0,10.0,EA,4234.0
20000597,10,200300463350.0,B0003,,586250.0,5000.0,EA,35.0
20000598,10,200300463350.0,B0003,,30000.0,1000.0,EA,30.0
20000599,10,200300463350.0,B0003,,134000000.0,10000.0,EA,13400.0
20000600,10,200300463350.0,B0003,,1005000.0,100.0,EA,10050.0
20000602,10,200300463350.0,B0003,,10050000.0,1000.0,EA,10050.0
20000603,10,200300463350.0,B0003,,1005000.0,100.0,EA,10050.0
20000603,20,200300013300.0,B0003,,4950000.0,500.0,EA,9900.0
20000603,30,200300073250.0,B0003,,1950000.0,200.0,EA,9750.0
20000604,10,200300013300.0,B0003,,3035340.0,504.0,EA,18.25
20000605,10,200100013400.0,B0003,,18700.0,100.0,EA,187.0
20000606,10,200300013300.0,B0003,,30559.98,1560.0,EA,19.59
20000607,10,200300013250.0,B0003,,203.79,10.0,EA,20.38
20000608,10,202038003300.0,B0003,,1815.24,10.0,EA,181.52
20000609,10,200100453650.0,B0003,,11150750.5,1000.0,EA,11150.75
20000610,10,200300013250.0,B0003,,2087.62,10.0,EA,208.76
20000611,10,200300013250.0,B0003,,2087.62,10.0,EA,208.76
20000612,10,200300013250.0,B0003,,1787.62,10.0,EA,178.76
20000613,10,200300013250.0,B0003,,1787.62,10.0,EA,178.76
20000614,10,200300013250.0,B0003,,2087.62,10.0,EA,208.76
20000615,10,200300013250.0,B0003,,20875.25,100.0,EA,208.75
20000616,10,200300013250.0,B0003,,2087.62,10.0,EA,208.76
20000617,10,200300013250.0,B0003,,20875.25,100.0,EA,208.75
20000618,10,200300013250.0,B0003,,20875.25,100.0,EA,208.75
20000619,10,200300013250.0,B0003,,20875.25,100.0,EA,208.75
20000620,10,200300013250.0,B0003,,20875.25,100.0,EA,208.75
20000621,10,200300013250.0,B0003,,17875.25,100.0,EA,178.75
20000622,10,200300013250.0,B0003,,35750.5,200.0,EA,178.75
20000623,10,200300013250.0,B0003,,35750.5,200.0,EA,178.75
20000624,10,200300013250.0,B0003,,35750.5,200.0,EA,178.75
20000625,10,200300013250.0,B0003,,417500.0,2000.0,EA,208.75
20000626,10,200300013300.0,B0003,,57172.38,9.0,EA,19.25
20000627,10,200300013250.0,B0003,,35749.77,200.0,EA,178.75
20000627,20,200300013250.0,B0003,,3574.98,20.0,EA,178.75
20000628,10,200300013250.0,B0003,,35750.5,200.0,EA,178.75
20000629,10,200300013250.0,B0003,,35750.5,200.0,EA,178.75
20000630,10,200300013250.0,B0003,,17875.25,100.0,EA,178.75
20000631,10,200300013250.0,B0003,,35750.5,200.0,EA,178.75
20000632,10,200300013250.0,B0003,,35750.5,200.0,EA,178.75
20000633,10,200300013250.0,B0003,,4000.0,200.0,EA,20.0
20000634,10,200300013250.0,B0003,,4000.0,200.0,EA,20.0
20000635,10,200300073250.0,B0003,,178750.5,1000.0,EA,178.75
20000636,10,200300073250.0,B0003,,178750.5,1000.0,EA,178.75
20000637,10,200300073250.0,B0003,,178750.5,1000.0,EA,178.75
20000638,10,200300073250.0,B0003,,89375.25,500.0,EA,178.75
20000639,10,200300073250.0,B0003,,178750.5,1000.0,EA,178.75
20000640,10,200300073250.0,B0003,,178750.5,1000.0,EA,178.75
20000641,10,200300073250.0,B0003,,178750.5,1000.0,EA,178.75
20000642,10,200300073250.0,B0003,,178750.5,1000.0,EA,178.75
20000643,10,200300073250.0,B0003,,178750.5,1000.0,EA,178.75
20000644,10,200300073250.0,B0003,,35750.5,200.0,EA,178.75
20000645,10,200300073250.0,B0003,,71500.0,400.0,EA,178.75
20000646,10,200300073250.0,B0003,,178750.5,1000.0,EA,178.75
20000647,10,200300073250.0,B0003,,178750.5,1000.0,EA,178.75
20000648,10,200300073250.0,B0003,,178750.5,1000.0,EA,178.75
20000649,10,200300453250.0,B0003,,992875.25,100.0,EA,9928.75
20000650,10,200300053300.0,B0003,,100815000.0,10000.0,EA,10081.5
20000650,20,200100013400.0,B0003,,68935000.0,5000.0,EA,13787.0
20000651,10,200300013250.0,B0003,,178750.5,1000.0,EA,178.75
20000652,10,200300013250.0,B0003,,178750.5,1000.0,EA,178.75
20000653,10,200100023400.0,B0003,,1836.0,18.0,EA,102.0
20000653,20,200300053250.0,B0003,,76440.0,784.0,EA,97.5
20000654,10,200300013250.0,B0003,,17875.25,100.0,EA,178.75
20000655,10,200300013250.0,B0003,,178750.5,1000.0,EA,178.75
20000656,10,200100453650.0,B0003,,200750.5,1000.0,EA,200.75
20000657,10,200300053300.0,B0003,,110880.0,700.0,EA,48.0
20000658,10,200300013250.0,B0003,,369004.75,28.0,EA,13178.74
20000659,10,200300013250.0,B0003,,13000000.0,1000.0,EA,13000.0
20000660,10,200300013250.0,B0003,,20523750.5,3000.0,EA,6841.25
20000661,10,200100023400.0,B0003,,680.0,5.0,EA,136.0
20000662,10,200300013300.0,B0003,,2041.9,100.0,EA,20.42
20000663,10,200300013300.0,B0003,,1000.0,10.0,EA,100.0
20000664,10,200300053300.0,B0003,,396.0,2.0,EA,198.0
20000665,10,200100013400.0,B0003,,136000.0,1000.0,EA,40.0
20000666,10,200300013250.0,B0003,,19500.0,2.0,EA,30.0
20000667,10,200300013250.0,B0003,,19500.0,2.0,EA,30.0
20000668,10,200300013250.0,B0003,,19500.0,2.0,EA,30.0
20000669,10,200300013250.0,B0003,,19500.5,2.0,EA,9750.25
20000670,10,200300013250.0,B0003,,19500.0,2.0,EA,30.0
20000671,10,200100453650.0,B0003,,100.0,1.0,EA,100.0
20000672,10,200100013450.0,B0003,,86250.5,10.0,EA,25.0
20000673,10,200100453650.0,B0003,,100.0,1.0,EA,100.0
20000674,10,200100013450.0,B0003,,103500000.0,10000.0,EA,30.0
20000675,10,200100013400.0,B0003,,103500.0,10.0,EA,10350.0
20000676,10,200100013400.0,B0003,,86250.5,10.0,EA,25.0
20000677,10,200100013400.0,B0003,,1020000.0,100.0,EA,10200.0
20000678,10,200300053300.0,B0003,,990000.0,100.0,EA,30.0
20000679,10,200300053300.0,B0003,,27061650.5,4620.0,EA,17.75
20000680,10,200300053300.0,B0003,,4989600.0,504.0,EA,30.0
20000682,10,200100013400.0,B0003,,27881700.0,4620.0,EA,17.75
20000683,10,200300013250.0,B0003,,0.0,10.0,EA,0.0
20000684,10,200300073200.0,B0003,,1000.0,10.0,EA,100.0
20000685,10,200300053300.0,B0003,,12000.0,10.0,EA,1200.0
20000686,10,200300053300.0,B0003,,1000.0,10.0,EA,100.0
20000687,10,200300053300.0,B0003,,250.0,5.0,EA,50.0
20000688,10,200300053300.0,B0003,,12000.0,10.0,EA,1200.0
20000689,10,200300053225.0,B0003,,2402400.0,2002.0,EA,1200.0
20000690,10,200300053300.0,B0003,,12000.0,10.0,EA,1200.0
20000691,10,200300053300.0,B0003,,199.05,2.0,EA,99.53
20000692,10,200300053300.0,B0003,,20.95,1.0,EA,20.95
20000693,10,200300053300.0,B0003,,1200.0,1.0,EA,1200.0
20000694,10,200300053300.0,B0003,,16.2,1.0,EA,16.2
20000695,10,200300053225.0,B0003,,1200.0,1.0,EA,1200.0
20000696,10,200300053225.0,B0003,,1200.0,1.0,EA,1200.0
20000697,10,200300073200.0,B0003,,19000.0,1000.0,EA,19.0
20000698,10,200300073200.0,B0003,,190.5,10.0,EA,19.05
20000699,10,200300013250.0,B0003,,2755.25,145.0,EA,19.0
20000701,10,200300073250.0,B0003,,3000.0,100.0,EA,30.0
20000702,10,200100013450.0,B0003,,86250.0,10.0,EA,25.0
20000703,10,200100013400.0,B0003,,952000.0,100.0,EA,28.0
20000704,10,200100013400.0,B0003,,85000.0,10.0,EA,25.0
20000705,10,200100013400.0,B0003,,850000.0,100.0,EA,25.0
20000706,10,200100013450.0,B0003,,86250.5,10.0,EA,25.0
20000707,10,200100013450.0,B0003,,862500.0,100.0,EA,25.0
20000708,10,200100013450.0,B0003,,862500.0,100.0,EA,25.0
20000709,10,200100013450.0,B0003,,1035000.0,100.0,EA,30.0
20000710,10,200100013450.0,B0003,,1035000.0,100.0,EA,30.0
20000711,10,200100013450.0,B0003,,862500.0,100.0,EA,25.0
20000712,10,200100013450.0,B0003,,862500.0,100.0,EA,25.0
20000713,10,200100013450.0,B0003,,1035000.0,100.0,EA,30.0
20000714,10,200100013450.0,B0003,,862500.0,100.0,EA,25.0
20000715,10,200100013400.0,B0003,,85000.0,10.0,EA,25.0
20000716,10,200300013250.0,B0003,,500.0,2000.0,EA,0.25
20000717,10,200100013425.0,B0003,,10275000.0,1000.0,EA,10275.0
20000717,20,200100013400.0,B0003,,850000.0,100.0,EA,8500.0
20000718,10,200300023250.0,B0003,,9750000.0,1000.0,EA,9750.0
20000719,10,200100013400.0,B0003,,10200400.0,1000.0,EA,10200.4
20000719,20,200100013450.0,B0003,,15000.0,3.0,EA,5000.0
20000720,10,200300013250.0,B0003,,4400.0,20.0,EA,220.0
20000721,10,200300013250.0,B0003,,4500.0,20.0,EA,225.0
20000722,10,200100013400.0,B0003,,6600.0,30.0,EA,220.0
20000723,10,200100013400.0,B0003,,6750.5,30.0,EA,225.02
20000724,10,200300013250.0,B0003,,6500.0,100.0,EA,65.0
20000725,10,200100013400.0,B0003,,6600.0,30.0,EA,220.0
20000726,10,200300013250.0,B0003,,1316000.0,2000.0,EA,658.0
20000727,10,200100043000.0,B0003,,72000.0,12.0,EA,20.0
20000727,20,200100043000.0,B0003,,1068000.0,178.0,EA,20.0
20000727,30,200100043000.0,B0003,,120000.0,5.0,EA,80.0
20000727,40,200100043000.0,B0003,,3030000.0,505.0,EA,20.0
20000727,50,200300082750.0,B0003,,3850000.0,700.0,EA,20.0
20000728,10,200300053300.0,B0003,,2999.05,5.0,EA,599.81
20000729,10,210300013350.0,B0003,,28000.0,1000.0,EA,28.0
20000730,10,202038003250.0,B0003,,1500.0,100.0,EA,15.0
20000731,10,202038003300.0,B0003,,10000.0,10.0,EA,1000.0
20000733,10,200300053250.0,B0003,,97500.0,10.0,EA,30.0
20000734,10,200300053250.0,B0003,,65162.5,10.0,EA,20.05
20000735,10,200300013300.0,B0003,,6000.0,50.0,EA,120.0
20000736,10,202038003250.0,B0003,,0.0,1.0,EA,0.0
20000737,10,200100023400.0,B0003,,204000.0,20.0,EA,30.0
20000739,10,200300013250.0,B0003,,325000000.0,1000.0,EA,1000.0
20000740,10,200300013250.0,B0003,,3250000000.0,10000.0,EA,1000.0
20000741,10,200300013250.0,B0003,,325000000.0,1000.0,EA,1000.0
20000742,10,200300013250.0,B0003,,975000000.0,1000.0,EA,3000.0
20000743,10,202038003300.0,B0003,,550.5,10.0,EA,55.05
20000744,10,202038003300.0,B0003,,1998.1,2.0,EA,999.05
20000745,10,200100013400.0,B0003,,10200000.0,1000.0,EA,30.0
20000746,10,200100013400.0,B0003,,17000000.0,1000.0,EA,17000.0
20000747,10,202038003300.0,B0003,,1000.0,1.0,EA,1000.0
20000748,10,202038003300.0,B0003,,1000.0,2.0,EA,500.0
20000749,10,202038003300.0,B0003,,200.0,2.0,EA,100.0
20000750,10,202038003300.0,B0003,,10000.0,10.0,EA,1000.0
20000751,10,202038003300.0,B0003,,2000.0,1.0,EA,2000.0
20000752,10,202038003300.0,B0003,,2900.0,1.0,EA,2900.0
20000753,10,202038003300.0,B0003,,500.0,1.0,EA,500.0
20000754,10,202038003300.0,B0003,,200.0,1.0,EA,200.0
20000755,10,202038003300.0,B0003,,200.0,1.0,EA,200.0
20000756,10,202038003300.0,B0003,,200.0,1.0,EA,200.0
20000757,10,202038003300.0,B0003,,100.0,1.0,EA,100.0
20000758,10,202038003300.0,B0003,,100.0,1.0,EA,100.0
20000759,10,202038003300.0,B0003,,100.0,1.0,EA,100.0
20000760,10,202038003300.0,B0003,,100.0,1.0,EA,100.0
20000761,10,202038003300.0,B0003,,100.0,1.0,EA,100.0
20000762,10,202038003300.0,B0003,,100.0,1.0,EA,100.0
20000763,10,202038003300.0,B0003,,100.0,1.0,EA,100.0
20000764,10,202038003300.0,B0003,,100.0,1.0,EA,100.0
20000765,10,202038003300.0,B0003,,100.0,1.0,EA,100.0
20000766,10,202038003300.0,B0003,,100.0,1.0,EA,100.0
20000767,10,202038003300.0,B0003,,100.0,1.0,EA,100.0
20000768,10,202038003300.0,B0003,,2110.5,10.0,EA,211.05
20000769,10,202040102700.0,B0003,,2700000000.0,100.0,EA,100000.0
20000770,10,202038003300.0,B0003,,300.0,3.0,EA,100.0
20000771,10,200100013400.0,B0003,,510000.0,50.0,EA,30.0
20000772,10,202039903150.0,B0003,,472500.0,50.0,EA,30.0
20000772,20,200100013450.0,B0003,,103500.0,3.0,EA,100.0
20000772,30,202040703300.0,B0003,,330000.0,1.0,EA,1000.0
20000772,40,200100013400.0,B0003,,170000000.0,50.0,EA,10000.0
20000773,10,202038003300.0,B0003,,300.0,1.0,EA,300.0
20000774,10,200100053400.0,B0003,,1700000000.0,10000.0,EA,500.0
20000774,20,200100013700.0,B0003,,370000000.0,1000.0,EA,1000.0
20000774,30,200300013300.0,B0003,,660000.0,2.0,EA,1000.0
20000774,40,202040003150.0,B0003,,1890000.0,6.0,EA,1000.0
20000774,50,200100013400.0,B0003,,34000000.0,1.0,EA,100000.0
20000774,60,200100013400.0,B0003,,95200000.0,28.0,EA,10000.0
20000774,70,200100013400.0,B0003,,3400000.0,1.0,EA,10000.0
20000774,80,200100013400.0,B0003,,952000.0,28.0,EA,100.0
20000775,10,200100013400.0,B0003,,6936000.0,51.0,EA,400.0
20000775,20,202034903150.0,B0003,,8820000.0,56.0,EA,500.0
20000776,10,200200170400.0,B0003,,4200.0,200.0,EA,21.0
20000777,10,200100013400.0,B0003,,10000.0,10.0,EA,1000.0
20000778,10,200300013300.0,B0003,,990000.0,100.0,EA,30.0
20000779,10,200300013300.0,B0003,,330000.0,10.0,EA,100.0
20000780,10,200300013300.0,B0003,,198000.0,10.0,EA,60.0
20000781,10,200100013400.0,B0003,,10000.0,10.0,EA,1000.0
20000782,10,200100013400.0,B0003,,10000.0,10.0,EA,1000.0
20000783,10,200300013300.0,B0003,,844799.6,100.0,EA,25.6
20000784,10,200100013400.0,B0003,,19040000.0,56.0,EA,1000.0
20000784,20,200100013400.0,B0003,,6800000.0,20.0,EA,1000.0
20000784,30,200100013400.0,B0003,,9520000.0,28.0,EA,1000.0
20000785,10,200100013400.0,B0003,,10000.0,10.0,EA,1000.0
20000786,10,200100013400.0,B0003,,4441460.62,56.0,EA,233.27
20000787,10,200300013300.0,B0003,,799.99,40.0,EA,20.0
20000787,20,200300013350.0,B0003,,1679.97,80.0,EA,21.0
20000788,10,200300013300.0,B0003,,9900000.0,1000.0,EA,30.0
20000789,10,200100033050.0,B0003,,0.0,1000.0,EA,0.0
20000790,10,200100033050.0,B0003,,5810249.87,1000.0,EA,5810.25
20000791,10,200100033050.0,B0003,,5810249.87,1000.0,EA,5810.25
20000792,10,200100033050.0,B0003,,5810249.87,1000.0,EA,5810.25
20000793,10,200100033050.0,B0003,,5810249.87,1000.0,EA,5810.25
20000794,10,200100013700.0,B0003,,7233500.25,1000.0,EA,7233.5
20000795,10,200100013700.0,B0003,,7233500.25,1000.0,EA,7233.5
20000796,10,200100013700.0,B0003,,7233500.25,1000.0,EA,7233.5
20000797,10,200100013700.0,B0003,,7233500.25,1000.0,EA,7233.5
20000798,10,200100013700.0,B0003,,7233500.25,1000.0,EA,7233.5
20000799,10,200100013700.0,B0003,,7233500.25,1000.0,EA,7233.5
20000800,10,200100013700.0,B0003,,7233500.25,1000.0,EA,7233.5
20000801,10,200100013400.0,B0003,,425000.5,50.0,EA,25.0
20000802,10,200300013200.0,B0003,,6400000.0,2.0,EA,10000.0
20000803,10,200100013700.0,B0003,,7233500.25,1000.0,EA,7233.5
20000804,10,200100013700.0,B0003,,7233500.25,1000.0,EA,7233.5
20000805,10,200100013700.0,B0003,,7233500.25,1000.0,EA,7233.5
20000806,10,200100013700.0,B0003,,7233500.25,1000.0,EA,7233.5
20000807,10,200300013300.0,B0003,,23100.0,4.0,EA,5775.0
20000808,10,200100013700.0,B0003,,7233500.25,1000.0,EA,7233.5
20000809,10,200300053300.0,B0003,,19800000.0,3000.0,EA,20.0
20000810,10,200300053300.0,B0003,,33000000.0,5000.0,EA,20.0
20000811,10,200100013400.0,B0003,,1020000.0,100.0,EA,30.0
20000812,10,200300053300.0,B0003,,3300000.0,500.0,EA,20.0
20000813,10,200300053300.0,B0003,,519.54,26.0,EA,19.98
20000814,10,200300013350.0,B0003,,210.29,10.0,EA,21.03
20000815,10,200100033000.0,B0003,,10.39,1000.0,EA,0.01
20000816,10,200100013400.0,B0003,,1020000.0,100.0,EA,30.0
20000817,10,200300013350.0,B0003,,19019.0,1001.0,EA,19.0
20000818,10,200300053150.0,B0003,,42000.0,2000.0,EA,21.0
