Billing Document,Item,Billed Quantity,Net Value,Sales document,Sales Document Item,Material
90001858,5,27.0,143005.5,5500000164.0,20,200300013350
90001858,6,1.0,5296.5,5500000164.0,20,200300013350
90001858,7,28.0,148302.0,5500000164.0,20,200300013350
90001858,8,112.0,593208.0,5500000164.0,20,200300013350
90001858,9,48.0,254232.0,5500000164.0,20,200300013350
90001859,10,28.0,170940.0,10000609.0,10,200300013300
90001859,11,1.0,6105.0,10000609.0,10,200300013300
90001859,12,1.0,6105.0,10000609.0,10,200300013300
90001859,13,24.0,146520.0,10000609.0,10,200300013300
90001859,14,26.0,158730.0,10000609.0,10,200300013300
90001859,15,4.0,24420.0,10000609.0,10,200300013300
90001859,16,28.0,170940.0,10000609.0,10,200300013300
90001859,17,28.0,170940.0,10000609.0,10,200300013300
90001860,1,1.0,5296.5,5500000164.0,20,200300013350
90001860,2,28.0,148302.0,5500000164.0,20,200300013350
90001860,3,22.0,116523.0,5500000164.0,20,200300013350
90001860,4,6.0,31779.0,5500000164.0,20,200300013350
90001860,5,4.0,21186.0,5500000164.0,20,200300013350
90001860,6,24.0,127116.0,5500000164.0,20,200300013350
90001860,7,4.0,21186.0,5500000164.0,20,200300013350
90001860,8,5.0,26482.5,5500000164.0,20,200300013350
90001860,9,3.0,15889.5,5500000164.0,20,200300013350
90001860,10,33.0,174784.5,5500000164.0,20,200300013350
90001860,11,56.0,296604.0,5500000164.0,20,200300013350
90001860,12,1.0,5296.5,5500000164.0,20,200300013350
90001860,13,14.0,74151.0,5500000164.0,20,200300013350
90001860,14,12.0,63558.0,5500000164.0,20,200300013350
90001860,15,11.0,58261.5,5500000164.0,20,200300013350
90001860,16,33.0,174784.5,5500000164.0,20,200300013350
90001860,17,23.0,121819.5,5500000164.0,20,200300013350
90001860,18,168.0,889812.0,5500000164.0,20,200300013350
90001860,19,56.0,296604.0,5500000164.0,20,200300013350
90001861,1,51.0,278307.0,5500000077.0,40,200300013350
90001861,2,5.0,27285.0,5500000077.0,40,200300013350
90001861,3,140.0,763980.0,5500000077.0,40,200300013350
90001861,4,28.0,152796.0,5500000077.0,40,200300013350
90001861,5,56.0,305592.0,5500000077.0,40,200300013350
90001862,1,7.0,37075.5,5500000195.0,10,200300053300
90001862,2,6.0,31779.0,5500000195.0,10,200300053300
90001862,3,9.0,48390.75,5500000195.0,20,200300053350
90001862,4,1.0,5216.25,5500000195.0,30,200300053250
90001862,5,1.0,5858.25,5500000195.0,60,200100453650
90001862,6,1.0,5778.0,5500000195.0,70,200100453600
90001863,10,28.0,170624.75,10000602.0,10,200300013250
90001863,11,14.0,85312.37,10000602.0,10,200300013250
90001864,10,28.0,170940.08,10000594.0,10,200300013300
90001864,11,28.0,170940.08,10000594.0,10,200300013300
90001864,12,28.0,170940.07,10000594.0,10,200300013300
90001864,13,7.0,42735.02,10000594.0,10,200300013300
90001865,1000,70.0,198.8,10000493.0,1000,290000000320
90001865,2000,100.0,39.0,10000493.0,2000,290000000322
90001866,10,28.0,168630.05,10000605.0,10,200300013300
90001866,11,1.0,6022.5,10000605.0,10,200300013300
90001866,12,3.0,18067.51,10000605.0,10,200300013300
90001866,13,28.0,168630.05,10000605.0,10,200300013300
90001866,14,28.0,168630.05,10000605.0,10,200300013300
90001866,15,37.0,222832.57,10000605.0,10,200300013300
90001866,16,15.0,90337.53,10000605.0,10,200300013300
90001866,20,56.0,342370.11,10000605.0,20,200300013350
90001866,21,56.0,342370.11,10000605.0,20,200300013350
90001867,10,5.0,9750.0,10000627.0,10,200200200750
90001867,11,3.0,5850.0,10000627.0,10,200200200750
90001868,10,56.0,454790.5,10000634.0,10,200100013650
90001869,10,0.0,0.0,10000582.0,10,200300013350
90001869,11,19.0,117752.56,10000582.0,10,200300013350
90001869,12,9.0,55777.53,10000582.0,10,200300013350
90001869,13,0.0,0.0,10000582.0,10,200300013350
90001869,14,51.0,316072.68,10000582.0,10,200300013350
90001869,15,4.0,24790.01,10000582.0,10,200300013350
90001869,16,1.0,6197.5,10000582.0,10,200300013350
90001869,17,0.0,0.0,10000582.0,10,200300013350
90001869,18,23.0,142542.58,10000582.0,10,200300013350
90001869,19,1.0,6197.5,10000582.0,10,200300013350
90001869,20,4.0,24790.01,10000582.0,10,200300013350
90001869,21,0.0,0.0,10000582.0,10,200300013350
90001869,22,15.0,92962.55,10000582.0,10,200300013350
90001869,23,13.0,80567.54,10000582.0,10,200300013350
90001870,10,84.0,507276.35,10000591.0,10,200300013300
90001870,11,25.0,150975.1,10000591.0,10,200300013300
90001871,10,56.0,347060.0,10000582.0,10,200300013350
90001872,10,0.0,0.0,10000582.0,10,200300013350
90001872,11,19.0,117752.56,10000582.0,10,200300013350
90001872,12,9.0,55777.53,10000582.0,10,200300013350
90001872,13,0.0,0.0,10000582.0,10,200300013350
90001872,14,51.0,316072.68,10000582.0,10,200300013350
90001872,15,4.0,24790.01,10000582.0,10,200300013350
90001872,16,1.0,6197.5,10000582.0,10,200300013350
90001872,17,0.0,0.0,10000582.0,10,200300013350
90001872,18,23.0,142542.58,10000582.0,10,200300013350
90001872,19,1.0,6197.5,10000582.0,10,200300013350
90001872,20,4.0,24790.01,10000582.0,10,200300013350
90001872,21,0.0,0.0,10000582.0,10,200300013350
90001872,22,15.0,92962.55,10000582.0,10,200300013350
90001872,23,13.0,80567.54,10000582.0,10,200300013350
90001873,10,19.0,117752.56,10000582.0,10,200300013350
90001873,11,9.0,55777.53,10000582.0,10,200300013350
90001873,12,51.0,316072.68,10000582.0,10,200300013350
90001873,13,4.0,24790.01,10000582.0,10,200300013350
90001873,14,1.0,6197.5,10000582.0,10,200300013350
90001873,15,23.0,142542.58,10000582.0,10,200300013350
90001873,16,1.0,6197.5,10000582.0,10,200300013350
90001873,17,4.0,24790.01,10000582.0,10,200300013350
90001873,18,15.0,92962.55,10000582.0,10,200300013350
90001873,19,13.0,80567.54,10000582.0,10,200300013350
90001874,10000,23.0,112950.09,10000644.0,10000,110000004441
90001874,11000,1.0,79556.2,10000644.0,11000,110000002677
90001874,12000,3.0,70716.62,10000644.0,12000,110000003499
90001875,10000,23.0,112950.09,10000644.0,10000,110000004441
90001875,11000,1.0,79556.2,10000644.0,11000,110000002677
90001875,12000,3.0,70716.62,10000644.0,12000,110000003499
90001876,2000,1.0,777587.35,10000645.0,2000,290000000218
90001877,1000,1.0,544310.74,10000646.0,1000,290000000011
90001877,2000,1.0,233276.02,10000646.0,2000,290000000013
90001878,10,56.0,341880.0,10000587.0,10,200300013300
90001878,11,168.0,1025640.0,10000587.0,10,200300013300
90001878,12,56.0,341880.0,10000587.0,10,200300013300
90001879,10,56.0,341880.22,10000587.0,10,200300013300
90001879,11,4.0,24420.02,10000587.0,10,200300013300
90001879,12,3.0,18315.01,10000587.0,10,200300013300
90001880,1,56.0,296604.0,5500000201.0,10,200300013300
90001880,2,112.0,593208.0,5500000201.0,10,200300013300
90001880,3,30.0,158895.0,5500000201.0,10,200300013300
90001880,4,33.0,174784.5,5500000201.0,10,200300013300
90001880,5,50.0,264825.0,5500000201.0,10,200300013300
90001880,6,4.0,21186.0,5500000201.0,10,200300013300
90001880,7,22.0,116523.0,5500000201.0,10,200300013300
90001880,8,1.0,5296.5,5500000201.0,10,200300013300
90001880,9,26.0,137709.0,5500000201.0,10,200300013300
90001880,10,2.0,10593.0,5500000201.0,10,200300013300
90001880,11,28.0,148302.0,5500000201.0,10,200300013300
90001880,12,56.0,296604.0,5500000201.0,10,200300013300
90001880,13,28.0,148302.0,5500000201.0,10,200300013300
90001880,14,8.0,42372.0,5500000201.0,10,200300013300
90001880,15,1.0,5296.5,5500000201.0,10,200300013300
90001880,16,8.0,42372.0,5500000201.0,10,200300013300
90001880,17,11.0,58261.5,5500000201.0,10,200300013300
90001881,1,28.0,150549.0,5500000189.0,30,200300013350
90001882,1,190.0,1021582.5,5500000200.0,20,200300013350
90001882,2,113.0,607572.75,5500000200.0,20,200300013350
90001882,3,1.0,5376.75,5500000200.0,20,200300013350
90001882,4,7.0,37637.25,5500000200.0,20,200300013350
90001882,5,2.0,10753.5,5500000200.0,20,200300013350
90001882,6,19.0,102158.25,5500000200.0,20,200300013350
90001882,7,33.0,177432.75,5500000200.0,20,200300013350
90001882,8,27.0,145172.25,5500000200.0,20,200300013350
90001882,9,28.0,150549.0,5500000200.0,20,200300013350
90001882,10,56.0,242676.0,5500000200.0,30,202038202700
90001882,11,28.0,121338.0,5500000200.0,30,202038202700
90001883,10,28.0,170940.05,10000593.0,10,200300013300
90001883,11,81.0,494505.14,10000593.0,10,200300013300
90001883,12,2.0,12210.0,10000593.0,10,200300013300
90001883,13,1.0,6105.0,10000593.0,10,200300013300
90001883,14,26.0,158730.04,10000593.0,10,200300013300
90001883,15,1.0,6105.0,10000593.0,10,200300013300
90001883,16,1.0,6105.0,10000593.0,10,200300013300
90001883,17,11.0,67155.02,10000593.0,10,200300013300
90001884,10,56.0,332149.93,10000649.0,10,202038003250
90001884,11,84.0,498224.9,10000649.0,10,202038003250
90001884,20,28.0,168629.97,10000649.0,20,200300013300
90001884,21,1.0,6022.5,10000649.0,20,200300013300
90001884,22,1.0,6022.5,10000649.0,20,200300013300
90001884,23,5.0,30112.49,10000649.0,20,200300013300
90001884,24,49.0,295102.44,10000649.0,20,200300013300
90001885,1,32.0,169488.0,5500000193.0,10,200300013300
90001885,2,28.0,148302.0,5500000193.0,10,200300013300
90001885,3,29.0,153598.5,5500000193.0,10,200300013300
90001885,4,9.0,47668.5,5500000193.0,10,200300013300
90001885,5,19.0,100633.5,5500000193.0,10,200300013300
90001885,6,28.0,148302.0,5500000193.0,10,200300013300
90001885,7,2.0,10593.0,5500000193.0,10,200300013300
90001885,8,26.0,137709.0,5500000193.0,10,200300013300
90001885,9,28.0,148302.0,5500000193.0,10,200300013300
90001885,10,28.0,148302.0,5500000193.0,10,200300013300
90001885,11,28.0,148302.0,5500000193.0,10,200300013300
90001885,12,28.0,148302.0,5500000193.0,10,200300013300
90001885,13,37.0,195970.5,5500000193.0,10,200300013300
90001885,14,1.0,5296.5,5500000193.0,10,200300013300
90001885,15,2.0,10593.0,5500000193.0,10,200300013300
90001885,16,7.0,37075.5,5500000193.0,10,200300013300
90001885,17,1.0,5296.5,5500000193.0,10,200300013300
90001885,18,2.0,10593.0,5500000193.0,10,200300013300
90001885,19,9.0,47668.5,5500000193.0,10,200300013300
90001885,20,1.0,5296.5,5500000193.0,10,200300013300
90001885,21,52.0,275418.0,5500000193.0,10,200300013300
90001885,22,24.0,127116.0,5500000193.0,10,200300013300
90001885,23,22.0,116523.0,5500000193.0,10,200300013300
90001885,24,4.0,21186.0,5500000193.0,10,200300013300
90001885,25,16.0,84744.0,5500000193.0,10,200300013300
90001885,26,14.0,74151.0,5500000193.0,10,200300013300
90001885,27,27.0,143005.5,5500000193.0,10,200300013300
90001886,6000,12.0,5999.99,10000653.0,6000,110000003563
90001886,14000,6.0,11999.98,10000653.0,14000,110000003838
90001886,15000,122.0,100039.87,10000653.0,15000,110000003852
90001886,17000,1.0,29999.96,10000653.0,17000,110000000149
90001887,1,28.0,148302.0,5500000193.0,10,200300013300
90001887,2,56.0,296604.0,5500000193.0,10,200300013300
90001887,3,28.0,148302.0,5500000193.0,10,200300013300
90001887,4,28.0,148302.0,5500000193.0,10,200300013300
90001887,5,3.0,15889.5,5500000193.0,10,200300013300
90001887,6,107.0,566725.5,5500000193.0,10,200300013300
90001887,7,2.0,10593.0,5500000193.0,10,200300013300
90001887,8,31.0,164191.5,5500000193.0,10,200300013300
90001887,9,30.0,158895.0,5500000193.0,10,200300013300
90001887,10,1.0,5296.5,5500000193.0,10,200300013300
90001887,11,24.0,127116.0,5500000193.0,10,200300013300
90001887,12,3.0,15889.5,5500000193.0,10,200300013300
90001887,13,29.0,153598.5,5500000193.0,10,200300013300
90001887,14,4.0,21186.0,5500000193.0,10,200300013300
90001887,15,18.0,95337.0,5500000193.0,10,200300013300
90001887,16,1.0,5296.5,5500000193.0,10,200300013300
90001887,17,9.0,47668.5,5500000193.0,10,200300013300
90001887,18,33.0,174784.5,5500000193.0,10,200300013300
90001887,19,28.0,148302.0,5500000193.0,10,200300013300
90001887,20,18.0,95337.0,5500000193.0,10,200300013300
90001887,21,17.0,90040.5,5500000193.0,10,200300013300
90001887,22,6.0,31779.0,5500000193.0,10,200300013300
90001889,1,17.0,88676.25,5500000188.0,10,200300013250
90001889,2,151.0,787653.75,5500000188.0,10,200300013250
90001889,3,140.0,730275.0,5500000188.0,10,200300013250
90001889,4,28.0,146055.0,5500000188.0,10,200300013250
90001890,1,99.0,516408.75,5500000188.0,10,200300013250
90001890,2,60.0,312975.0,5500000188.0,10,200300013250
90001890,3,125.0,652031.25,5500000188.0,10,200300013250
90001890,4,52.0,271245.0,5500000188.0,10,200300013250
90001891,1,66.0,349569.0,5500000188.0,20,200300013300
90001891,2,260.0,1377090.0,5500000188.0,20,200300013300
90001891,3,104.0,550836.0,5500000188.0,20,200300013300
90001891,4,74.0,391941.0,5500000188.0,20,200300013300
90001892,1,182.0,963963.0,5500000188.0,20,200300013300
90001892,2,92.0,487278.0,5500000188.0,20,200300013300
90001892,3,104.0,550836.0,5500000188.0,20,200300013300
90001892,4,126.0,667359.0,5500000188.0,20,200300013300
90001893,1,178.0,942777.0,5500000188.0,20,200300013300
90001893,2,109.0,577318.5,5500000188.0,20,200300013300
90001893,3,130.0,688545.0,5500000188.0,20,200300013300
90001893,4,87.0,460795.5,5500000188.0,20,200300013300
90001894,1,28.0,148302.0,5500000188.0,20,200300013300
90001894,2,56.0,296604.0,5500000188.0,20,200300013300
90001894,3,26.0,137709.0,5500000188.0,20,200300013300
90001894,4,196.0,1038114.0,5500000188.0,20,200300013300
90001895,1,140.0,741510.0,5500000188.0,20,200300013300
90001895,2,140.0,741510.0,5500000188.0,20,200300013300
90001895,3,28.0,148302.0,5500000188.0,20,200300013300
90001895,4,75.0,397237.5,5500000188.0,20,200300013300
90001896,10,17.0,91715.0,10000628.0,10,200300013250
90001896,11,151.0,814644.99,10000628.0,10,200300013250
90001896,12,140.0,755299.99,10000628.0,10,200300013250
90001896,13,28.0,151060.0,10000628.0,10,200300013250
90001897,10,99.0,534104.99,10000628.0,10,200300013250
90001897,11,60.0,323700.0,10000628.0,10,200300013250
90001897,12,125.0,674374.99,10000628.0,10,200300013250
90001897,13,52.0,280540.0,10000628.0,10,200300013250
90001898,10,66.0,361548.05,10000643.0,10,200300013300
90001898,11,260.0,1424280.21,10000643.0,10,200300013300
90001898,12,104.0,569712.08,10000643.0,10,200300013300
90001898,13,74.0,405372.06,10000643.0,10,200300013300
90001899,10,182.0,996996.15,10000643.0,10,200300013300
90001899,11,92.0,503976.07,10000643.0,10,200300013300
90001899,12,104.0,569712.08,10000643.0,10,200300013300
90001899,13,126.0,690228.1,10000643.0,10,200300013300
90001900,10,178.0,975084.14,10000643.0,10,200300013300
90001900,11,109.0,597102.09,10000643.0,10,200300013300
90001900,12,130.0,712140.1,10000643.0,10,200300013300
90001900,13,87.0,476586.07,10000643.0,10,200300013300
90001901,10,28.0,153383.96,10000643.0,10,200300013300
90001901,11,56.0,306767.93,10000643.0,10,200300013300
90001901,12,26.0,142427.97,10000643.0,10,200300013300
90001901,13,196.0,1073687.74,10000643.0,10,200300013300
90001902,10,140.0,766920.11,10000642.0,10,200300013300
90001902,11,140.0,766920.11,10000642.0,10,200300013300
90001902,12,28.0,153384.02,10000642.0,10,200300013300
90001902,13,75.0,410850.06,10000642.0,10,200300013300
90001903,10,19.0,119130.0,10000652.0,10,202038003300
90001903,11,1.0,6270.0,10000652.0,10,202038003300
90001904,1,114.0,631246.5,5500000204.0,10,200100013450
90001904,2,321.0,1777457.25,5500000204.0,10,200100013450
90001904,3,56.0,301098.0,5500000204.0,20,200300013350
90001904,4,28.0,150549.0,5500000204.0,20,200300013350
90001905,1,55.0,291307.5,5500000202.0,10,200300013300
90001905,2,1.0,5296.5,5500000202.0,10,200300013300
90001905,3,9.0,47668.5,5500000202.0,10,200300013300
90001905,4,19.0,100633.5,5500000202.0,10,200300013300
90001905,5,34.0,180081.0,5500000202.0,10,200300013300
90001905,6,9.0,47668.5,5500000202.0,10,200300013300
90001905,7,13.0,68854.5,5500000202.0,10,200300013300
90001905,8,6.0,31779.0,5500000202.0,10,200300013300
90001905,9,78.0,413127.0,5500000202.0,10,200300013300
90001905,10,8.0,42372.0,5500000202.0,10,200300013300
90001905,11,1.0,5296.5,5500000202.0,10,200300013300
90001905,12,12.0,63558.0,5500000202.0,10,200300013300
90001905,13,3.0,15889.5,5500000202.0,10,200300013300
90001905,14,4.0,21186.0,5500000202.0,10,200300013300
90001905,15,20.0,105930.0,5500000202.0,10,200300013300
90001905,16,168.0,889812.0,5500000202.0,10,200300013300
90001905,17,28.0,148302.0,5500000202.0,10,200300013300
90001905,18,1.0,5296.5,5500000202.0,10,200300013300
90001905,19,6.0,31779.0,5500000202.0,10,200300013300
90001905,20,21.0,111226.5,5500000202.0,10,200300013300
90001905,21,28.0,148302.0,5500000202.0,10,200300013300
90001906,10,55.0,326700.0,10000608.0,10,200300013300
90001906,11,1.0,5940.0,10000608.0,10,200300013300
90001906,12,9.0,53460.0,10000608.0,10,200300013300
90001906,13,19.0,112860.0,10000608.0,10,200300013300
90001906,14,34.0,201960.0,10000608.0,10,200300013300
90001906,15,9.0,53460.0,10000608.0,10,200300013300
90001906,16,13.0,77220.0,10000608.0,10,200300013300
90001906,17,6.0,35640.0,10000608.0,10,200300013300
90001906,18,78.0,463320.0,10000608.0,10,200300013300
90001906,19,8.0,47520.0,10000608.0,10,200300013300
90001906,20,1.0,5940.0,10000608.0,10,200300013300
90001906,21,12.0,71280.0,10000608.0,10,200300013300
90001906,22,3.0,17820.0,10000608.0,10,200300013300
90001906,23,4.0,23760.0,10000608.0,10,200300013300
90001906,24,20.0,118800.0,10000608.0,10,200300013300
90001906,25,168.0,997920.0,10000608.0,10,200300013300
90001906,26,28.0,166320.0,10000608.0,10,200300013300
90001906,27,1.0,5940.0,10000608.0,10,200300013300
90001906,28,6.0,35640.0,10000608.0,10,200300013300
90001906,29,21.0,124740.0,10000608.0,10,200300013300
90001906,30,28.0,166320.0,10000608.0,10,200300013300
90001907,1,28.0,148302.0,5500000205.0,10,200300013300
90001907,2,28.0,148302.0,5500000205.0,10,200300013300
90001907,3,28.0,148302.0,5500000205.0,10,200300013300
90001907,4,10.0,52965.0,5500000205.0,10,200300013300
90001907,5,6.0,31779.0,5500000205.0,10,200300013300
90001907,6,37.0,195970.5,5500000205.0,10,200300013300
90001907,7,28.0,148302.0,5500000205.0,10,200300013300
90001907,8,3.0,15889.5,5500000205.0,10,200300013300
90001907,9,59.0,312493.5,5500000205.0,10,200300013300
90001907,10,18.0,95337.0,5500000205.0,10,200300013300
90001907,11,7.0,37075.5,5500000205.0,10,200300013300
90001907,12,24.0,127116.0,5500000205.0,10,200300013300
90001907,13,1.0,5296.5,5500000205.0,10,200300013300
90001907,14,3.0,15889.5,5500000205.0,10,200300013300
90001908,1,29.0,160580.25,5500000203.0,10,200100013450
90001908,2,113.0,625709.25,5500000203.0,10,200100013450
90001908,3,2.0,11074.5,5500000203.0,10,200100013450
90001909,10,17.0,102663.0,10000647.0,10,200300013300
90001909,11,3.0,18117.0,10000647.0,10,200300013300
90001909,12,6.0,36234.0,10000647.0,10,200300013300
90001909,13,2.0,12078.0,10000647.0,10,200300013300
90001909,14,27.0,163053.0,10000647.0,10,200300013300
90001909,15,1.0,6039.0,10000647.0,10,200300013300
90001909,16,25.0,150975.0,10000647.0,10,200300013300
90001909,17,3.0,18117.0,10000647.0,10,200300013300
90001909,18,28.0,169092.0,10000647.0,10,200300013300
90001909,19,9.0,54351.0,10000647.0,10,200300013300
90001909,20,10.0,60390.0,10000647.0,10,200300013300
90001909,21,1.0,6039.0,10000647.0,10,200300013300
90001909,22,1.0,6039.0,10000647.0,10,200300013300
90001909,23,7.0,42273.0,10000647.0,10,200300013300
90001909,24,28.0,169092.0,10000647.0,10,200300013300
90001909,25,56.0,338184.0,10000647.0,10,200300013300
90001909,26,26.0,157014.0,10000647.0,10,200300013300
90001909,27,1.0,6039.0,10000647.0,10,200300013300
90001909,28,1.0,6039.0,10000647.0,10,200300013300
90001909,29,22.0,132858.0,10000647.0,10,200300013300
