Doc. Condition No.,ItemNo,Step Number,Counter,Condition Type,Calculation Type,Amount,Currency,Condition Unit,Value
1000026085,12,15,1,ZA00,A,0.0,,,0.0
1000026087,2,15,1,ZA00,A,0.0,,,0.0
1000026089,2,15,1,ZA00,A,0.0,,,0.0
1000026092,2,15,1,ZA00,A,0.0,,,0.0
1000026096,2,15,1,ZA00,A,0.0,,,0.0
1000026098,2,15,1,ZA00,A,0.0,,,0.0
1000026102,2,15,1,ZA00,A,0.0,,,0.0
1000026104,2,15,1,ZA00,A,0.0,,,0.0
1000026105,43,15,1,ZA00,A,0.0,,,0.0
1000026106,84,15,1,ZA00,A,0.0,,,0.0
1000026107,125,15,1,ZA00,A,0.0,,,0.0
1000026108,166,15,1,ZA00,A,0.0,,,0.0
1000026109,207,15,1,ZA00,A,0.0,,,0.0
1000026117,2,15,1,ZA00,A,0.0,,,0.0
1000026124,3,15,1,ZA00,A,0.0,,,0.0
1000026124,4,15,1,ZA00,A,0.0,,,0.0
1000026128,2,15,1,ZA00,A,0.0,,,0.0
1000026132,2,15,1,ZA00,A,0.0,,,0.0
1000026136,2,15,1,ZA00,A,0.0,,,0.0
1000026142,2,15,1,ZA00,A,0.0,,,0.0
1000026144,2,15,1,ZA00,A,0.0,,,0.0
1000026146,2,15,1,ZA00,A,0.0,,,0.0
1000026150,2,15,1,ZA00,A,0.0,,,0.0
1000026157,2,15,1,ZA00,A,0.0,,,0.0
1000026167,2,15,1,ZA00,A,0.0,,,0.0
1000026169,2,15,1,ZA00,A,0.0,,,0.0
1000026173,2,15,1,ZA00,A,0.0,,,0.0
1000026177,2,15,1,ZA00,A,0.0,,,0.0
1000026181,2,15,1,ZA00,A,0.0,,,0.0
1000026185,2,15,1,ZA00,A,0.0,,,0.0
1000026191,2,15,1,ZA00,A,0.0,,,0.0
1000026193,2,15,1,ZA00,A,0.0,,,0.0
1000026201,2,15,1,ZA00,A,0.0,,,0.0
1000026203,2,15,1,ZA00,A,0.0,,,0.0
1000026214,43,15,1,ZA00,A,0.0,,,0.0
1000026215,83,15,1,ZA00,A,0.0,,,0.0
1000026216,84,15,1,ZA00,A,0.0,,,0.0
1000026224,2,15,1,ZA00,A,0.0,,,0.0
1000026230,2,15,1,ZA00,A,0.0,,,0.0
1000026232,43,15,1,ZA00,A,0.0,,,0.0
1000026234,84,15,1,ZA00,A,0.0,,,0.0
1000026236,3,15,1,ZA00,A,0.0,,,0.0
1000026236,4,15,1,ZA00,A,0.0,,,0.0
1000026241,2,15,1,ZA00,A,0.0,,,0.0
1000026243,43,15,1,ZA00,A,0.0,,,0.0
1000026246,2,15,1,ZA00,A,0.0,,,0.0
1000026250,2,15,1,ZA00,A,0.0,,,0.0
1000026254,2,15,1,ZA00,A,0.0,,,0.0
1000026266,2,15,1,ZA00,A,0.0,,,0.0
1000026269,2,15,1,ZA00,A,0.0,,,0.0
1000026270,43,15,1,ZA00,A,0.0,,,0.0
1000026271,84,15,1,ZA00,A,0.0,,,0.0
1000026277,2,15,1,ZA00,A,0.0,,,0.0
1000026279,43,15,1,ZA00,A,0.0,,,0.0
1000026281,84,15,1,ZA00,A,0.0,,,0.0
1000026285,4,15,1,ZA00,A,0.0,,,0.0
1000026287,6,15,1,ZA00,A,0.0,,,0.0
1000026289,8,15,1,ZA00,A,0.0,,,0.0
1000026297,2,15,1,ZA00,A,0.0,,,0.0
1000026299,43,15,1,ZA00,A,0.0,,,0.0
1000026301,84,15,1,ZA00,A,0.0,,,0.0
1000026305,2,15,1,ZA00,A,0.0,,,0.0
1000026307,43,15,1,ZA00,A,0.0,,,0.0
1000026311,4,15,1,ZA00,A,0.0,,,0.0
1000026313,6,15,1,ZA00,A,0.0,,,0.0
1000026315,2,15,1,ZA00,A,0.0,,,0.0
1000026317,52,15,1,ZA00,A,0.0,,,0.0
1000026320,2,15,1,ZA00,A,0.0,,,0.0
1000026322,2,15,1,ZA00,A,0.0,,,0.0
1000026324,3,15,1,ZA00,A,0.0,,,0.0
1000026324,4,15,1,ZA00,A,0.0,,,0.0
1000026328,2,15,1,ZA00,A,0.0,,,0.0
1000026330,43,15,1,ZA00,A,0.0,,,0.0
1000026332,2,15,1,ZA00,A,0.0,,,0.0
1000026334,2,15,1,ZA00,A,0.0,,,0.0
1000026336,43,15,1,ZA00,A,0.0,,,0.0
1000026338,2,15,1,ZA00,A,0.0,,,0.0
1000026342,2,15,1,ZA00,A,0.0,,,0.0
1000026344,2,15,1,ZA00,A,0.0,,,0.0
1000026345,3,15,1,ZA00,A,0.0,,,0.0
1000026347,2,15,1,ZA00,A,0.0,,,0.0
1000026351,2,15,1,ZA00,A,0.0,,,0.0
1000026357,2,15,1,ZA00,A,0.0,,,0.0
1000026361,2,15,1,ZA00,A,0.0,,,0.0
1000026365,2,15,1,ZA00,A,0.0,,,0.0
1000026367,2,15,1,ZA00,A,0.0,,,0.0
1000026371,2,15,1,ZA00,A,0.0,,,0.0
1000026375,2,15,1,ZA00,A,0.0,,,0.0
1000026379,2,15,1,ZA00,A,0.0,,,0.0
1000026381,43,15,1,ZA00,A,0.0,,,0.0
1000026383,84,15,1,ZA00,A,0.0,,,0.0
1000026384,3,15,1,ZA00,A,0.0,,,0.0
1000026386,2,15,1,ZA00,A,0.0,,,0.0
1000026395,2,15,1,ZA00,A,0.0,,,0.0
1000026405,2,15,1,ZA00,A,0.0,,,0.0
1000026408,2,15,1,ZA00,A,0.0,,,0.0
1000026410,2,15,1,ZA00,A,0.0,,,0.0
1000026414,2,15,1,ZA00,A,0.0,,,0.0
1000026416,4,15,1,ZA00,A,0.0,,,0.0
1000026418,2,15,1,ZA00,A,0.0,,,0.0
1000026421,2,15,1,ZA00,A,0.0,,,0.0
1000026423,2,15,1,ZA00,A,0.0,,,0.0
1000026427,2,15,1,ZA00,A,0.0,,,0.0
1000026431,2,15,1,ZA00,A,0.0,,,0.0
1000026433,2,15,1,ZA00,A,0.0,,,0.0
1000026434,3,15,1,ZA00,A,0.0,,,0.0
1000026439,2,15,1,ZA00,A,0.0,,,0.0
1000026441,2,15,1,ZA00,A,0.0,,,0.0
1000026443,3,15,1,ZA00,A,0.0,,,0.0
1000026443,4,15,1,ZA00,A,0.0,,,0.0
1000026449,3,15,1,ZA00,A,0.0,,,0.0
1000026449,4,15,1,ZA00,A,0.0,,,0.0
1000026453,2,15,1,ZA00,A,0.0,,,0.0
1000026457,4,15,1,ZA00,A,0.0,,,0.0
1000026457,5,15,1,ZA00,A,0.0,,,0.0
1000026457,6,15,1,ZA00,A,0.0,,,0.0
1000026466,2,15,1,ZA00,A,0.0,,,0.0
1000026467,3,15,1,ZA00,A,0.0,,,0.0
1000026468,4,15,1,ZA00,A,0.0,,,0.0
1000026469,5,15,1,ZA00,A,0.0,,,0.0
1000026470,6,15,1,ZA00,A,0.0,,,0.0
1000026472,2,15,1,ZA00,A,0.0,,,0.0
1000026478,3,15,1,ZA00,A,0.0,,,0.0
1000026478,4,15,1,ZA00,A,0.0,,,0.0
1000026484,2,15,1,ZA00,A,0.0,,,0.0
1000026488,2,15,1,ZA00,A,0.0,,,0.0
1000026494,2,15,1,ZA00,A,0.0,,,0.0
1000026500,2,15,1,ZA00,A,0.0,,,0.0
1000026506,2,15,1,ZA00,A,0.0,,,0.0
1000026510,2,15,1,ZA00,A,0.0,,,0.0
1000026514,2,15,1,ZA00,A,0.0,,,0.0
1000026519,2,15,1,ZA00,A,0.0,,,0.0
1000026523,2,15,1,ZA00,A,0.0,,,0.0
1000026527,2,15,1,ZA00,A,0.0,,,0.0
1000026531,2,15,1,ZA00,A,0.0,,,0.0
1000026535,2,15,1,ZA00,A,0.0,,,0.0
1000026539,2,15,1,ZA00,A,0.0,,,0.0
1000026543,2,15,1,ZA00,A,0.0,,,0.0
1000026549,2,15,1,ZA00,A,0.0,,,0.0
1000026553,2,15,1,ZA00,A,0.0,,,0.0
1000026557,2,15,1,ZA00,A,0.0,,,0.0
1000026561,2,15,1,ZA00,A,0.0,,,0.0
1000026565,2,15,1,ZA00,A,0.0,,,0.0
1000026569,2,15,1,ZA00,A,0.0,,,0.0
1000026573,2,15,1,ZA00,A,0.0,,,0.0
1000026577,2,15,1,ZA00,A,0.0,,,0.0
1000026581,2,15,1,ZA00,A,0.0,,,0.0
1000026585,2,15,1,ZA00,A,0.0,,,0.0
1000026589,2,15,1,ZA00,A,0.0,,,0.0
1000026593,2,15,1,ZA00,A,0.0,,,0.0
1000026597,2,15,1,ZA00,A,0.0,,,0.0
1000026601,2,15,1,ZA00,A,0.0,,,0.0
1000026605,2,15,1,ZA00,A,0.0,,,0.0
1000026609,2,15,1,ZA00,A,0.0,,,0.0
1000026613,2,15,1,ZA00,A,0.0,,,0.0
1000026617,2,15,1,ZA00,A,0.0,,,0.0
1000026621,2,15,1,ZA00,A,0.0,,,0.0
1000026625,2,15,1,ZA00,A,0.0,,,0.0
1000026629,2,15,1,ZA00,A,0.0,,,0.0
1000026633,2,15,1,ZA00,A,0.0,,,0.0
1000026637,2,15,1,ZA00,A,0.0,,,0.0
1000026641,2,15,1,ZA00,A,0.0,,,0.0
1000026645,2,15,1,ZA00,A,0.0,,,0.0
1000026649,2,15,1,ZA00,A,0.0,,,0.0
1000026653,2,15,1,ZA00,A,0.0,,,0.0
1000026659,2,15,1,ZA00,A,0.0,,,0.0
1000026666,2,15,1,ZA00,A,0.0,,,0.0
1000026670,2,15,1,ZA00,A,0.0,,,0.0
1000026674,2,15,1,ZA00,A,0.0,,,0.0
1000026678,2,15,1,ZA00,A,0.0,,,0.0
1000026682,2,15,1,ZA00,A,0.0,,,0.0
1000026686,2,15,1,ZA00,A,0.0,,,0.0
1000026690,2,15,1,ZA00,A,0.0,,,0.0
1000026694,2,15,1,ZA00,A,0.0,,,0.0
1000026698,2,15,1,ZA00,A,0.0,,,0.0
1000026702,2,15,1,ZA00,A,0.0,,,0.0
1000026706,2,15,1,ZA00,A,0.0,,,0.0
1000026710,2,15,1,ZA00,A,0.0,,,0.0
1000026714,2,15,1,ZA00,A,0.0,,,0.0
1000026718,2,15,1,ZA00,A,0.0,,,0.0
1000026722,2,15,1,ZA00,A,0.0,,,0.0
1000026726,2,15,1,ZA00,A,0.0,,,0.0
1000026730,2,15,1,ZA00,A,0.0,,,0.0
1000026735,2,15,1,ZA00,A,0.0,,,0.0
1000026739,2,15,1,ZA00,A,0.0,,,0.0
1000026743,2,15,1,ZA00,A,0.0,,,0.0
1000026747,2,15,1,ZA00,A,0.0,,,0.0
1000026751,2,15,1,ZA00,A,0.0,,,0.0
1000026756,2,15,1,ZA00,A,0.0,,,0.0
1000026760,3,15,1,ZA00,A,0.0,,,0.0
1000026760,4,15,1,ZA00,A,0.0,,,0.0
1000026764,2,15,1,ZA00,A,0.0,,,0.0
1000026768,2,15,1,ZA00,A,0.0,,,0.0
1000026772,2,15,1,ZA00,A,0.0,,,0.0
1000026776,2,15,1,ZA00,A,0.0,,,0.0
1000026781,2,15,1,ZA00,A,0.0,,,0.0
1000026783,2,15,1,ZA00,A,0.0,,,0.0
1000026785,2,15,1,ZA00,A,0.0,,,0.0
1000026787,2,15,1,ZA00,A,0.0,,,0.0
1000026789,2,15,1,ZA00,A,0.0,,,0.0
1000026791,2,15,1,ZA00,A,0.0,,,0.0
1000026793,2,15,1,ZA00,A,0.0,,,0.0
1000026795,2,15,1,ZA00,A,0.0,,,0.0
1000026797,2,15,1,ZA00,A,0.0,,,0.0
1000026799,2,15,1,ZA00,A,0.0,,,0.0
1000026801,2,15,1,ZA00,A,0.0,,,0.0
1000026803,2,15,1,ZA00,A,0.0,,,0.0
1000026805,2,15,1,ZA00,A,0.0,,,0.0
1000026807,2,15,1,ZA00,A,0.0,,,0.0
1000026809,2,15,1,ZA00,A,0.0,,,0.0
1000026811,2,15,1,ZA00,A,0.0,,,0.0
1000026814,2,15,1,ZA00,A,0.0,,,0.0
1000026816,2,15,1,ZA00,A,0.0,,,0.0
1000026820,2,15,1,ZA00,A,0.0,,,0.0
1000026824,2,15,1,ZA00,A,0.0,,,0.0
1000026827,2,15,1,ZA00,A,0.0,,,0.0
1000026829,2,15,1,ZA00,A,0.0,,,0.0
1000026831,2,15,1,ZA00,A,0.0,,,0.0
1000026838,2,15,1,ZA00,A,0.0,,,0.0
1000026841,2,15,1,ZA00,A,0.0,,,0.0
1000026845,2,15,1,ZA00,A,0.0,,,0.0
1000026847,2,15,1,ZA00,A,0.0,,,0.0
1000026853,2,15,1,ZA00,A,0.0,,,0.0
1000026857,2,15,1,ZA00,A,0.0,,,0.0
1000026859,2,15,1,ZA00,A,0.0,,,0.0
1000026869,2,15,1,ZA00,A,0.0,,,0.0
1000026871,2,15,1,ZA00,A,0.0,,,0.0
1000026873,2,15,1,ZA00,A,0.0,,,0.0
1000026875,2,15,1,ZA00,A,0.0,,,0.0
1000026877,2,15,1,ZA00,A,0.0,,,0.0
1000026880,4,15,1,ZA00,A,0.0,,,0.0
1000026880,5,15,1,ZA00,A,0.0,,,0.0
1000026880,6,15,1,ZA00,A,0.0,,,0.0
1000026884,2,15,1,ZA00,A,0.0,,,0.0
1000026888,2,15,1,ZA00,A,0.0,,,0.0
1000026889,3,15,1,ZA00,A,0.0,,,0.0
1000026899,2,15,1,ZA00,A,0.0,,,0.0
1000026901,2,15,1,ZA00,A,0.0,,,0.0
1000026903,2,15,1,ZA00,A,0.0,,,0.0
1000026907,2,15,1,ZA00,A,0.0,,,0.0
1000026911,2,15,1,ZA00,A,0.0,,,0.0
1000026915,2,15,1,ZA00,A,0.0,,,0.0
1000026919,56,15,1,ZA00,A,0.0,,,0.0
1000026921,2,15,1,ZA00,A,0.0,,,0.0
1000026925,2,15,1,ZA00,A,0.0,,,0.0
1000026929,2,15,1,ZA00,A,0.0,,,0.0
1000026931,43,15,1,ZA00,A,0.0,,,0.0
1000026933,84,15,1,ZA00,A,0.0,,,0.0
1000026935,125,15,1,ZA00,A,0.0,,,0.0
1000026938,2,15,1,ZA00,A,0.0,,,0.0
1000026940,43,15,1,ZA00,A,0.0,,,0.0
1000026942,84,15,1,ZA00,A,0.0,,,0.0
1000026944,125,15,1,ZA00,A,0.0,,,0.0
1000026946,166,15,1,ZA00,A,0.0,,,0.0
1000026948,207,15,1,ZA00,A,0.0,,,0.0
1000026950,248,15,1,ZA00,A,0.0,,,0.0
1000026952,289,15,1,ZA00,A,0.0,,,0.0
1000026954,330,15,1,ZA00,A,0.0,,,0.0
1000026956,2,15,1,ZA00,A,0.0,,,0.0
1000026958,43,15,1,ZA00,A,0.0,,,0.0
1000026962,2,15,1,ZA00,A,0.0,,,0.0
1000026970,2,15,1,ZA00,A,0.0,,,0.0
1000026975,2,15,1,ZA00,A,0.0,,,0.0
1000026978,2,15,1,ZA00,A,0.0,,,0.0
1000026980,2,15,1,ZA00,A,0.0,,,0.0
1000026986,2,15,1,ZA00,A,0.0,,,0.0
1000026988,2,15,1,ZA00,A,0.0,,,0.0
1000026994,2,15,1,ZA00,A,0.0,,,0.0
1000026998,2,15,1,ZA00,A,0.0,,,0.0
1000027002,2,15,1,ZA00,A,0.0,,,0.0
1000027006,2,15,1,ZA00,A,0.0,,,0.0
1000027010,2,15,1,ZA00,A,0.0,,,0.0
1000027014,2,15,1,ZA00,A,0.0,,,0.0
1000027018,2,15,1,ZA00,A,0.0,,,0.0
1000027022,2,15,1,ZA00,A,0.0,,,0.0
1000027026,2,15,1,ZA00,A,0.0,,,0.0
1000027030,2,15,1,ZA00,A,0.0,,,0.0
1000027034,2,15,1,ZA00,A,0.0,,,0.0
1000027038,2,15,1,ZA00,A,0.0,,,0.0
1000027042,2,15,1,ZA00,A,0.0,,,0.0
1000027044,2,15,1,ZA00,A,0.0,,,0.0
1000027048,2,15,1,ZA00,A,0.0,,,0.0
1000027052,2,15,1,ZA00,A,0.0,,,0.0
1000027056,2,15,1,ZA00,A,0.0,,,0.0
1000027061,2,15,1,ZA00,A,0.0,,,0.0
1000027065,2,15,1,ZA00,A,0.0,,,0.0
1000027069,2,15,1,ZA00,A,0.0,,,0.0
1000027073,2,15,1,ZA00,A,0.0,,,0.0
1000027075,2,15,1,ZA00,A,0.0,,,0.0
1000027079,2,15,1,ZA00,A,0.0,,,0.0
1000027083,2,15,1,ZA00,A,0.0,,,0.0
1000027088,2,15,1,ZA00,A,0.0,,,0.0
1000027090,2,15,1,ZA00,A,0.0,,,0.0
1000027093,2,15,1,ZA00,A,0.0,,,0.0
1000027095,2,15,1,ZA00,A,0.0,,,0.0
1000027097,2,15,1,ZA00,A,0.0,,,0.0
1000027099,2,15,1,ZA00,A,0.0,,,0.0
1000027102,2,15,1,ZA00,A,0.0,,,0.0
1000027105,2,15,1,ZA00,A,0.0,,,0.0
1000027111,2,15,1,ZA00,A,0.0,,,0.0
1000027113,2,15,1,ZA00,A,0.0,,,0.0
1000027117,2,15,1,ZA00,A,0.0,,,0.0
1000027120,2,15,1,ZA00,A,0.0,,,0.0
1000027122,2,15,1,ZA00,A,0.0,,,0.0
1000027126,2,15,1,ZA00,A,0.0,,,0.0
1000027129,2,15,1,ZA00,A,0.0,,,0.0
1000027131,2,15,1,ZA00,A,0.0,,,0.0
1000027156,2,15,1,ZA00,A,0.0,,,0.0
1000027160,2,15,1,ZA00,A,0.0,,,0.0
1000027164,2,15,1,ZA00,A,0.0,,,0.0
1000027168,2,15,1,ZA00,A,0.0,,,0.0
1000027172,2,15,1,ZA00,A,0.0,,,0.0
1000027176,2,15,1,ZA00,A,0.0,,,0.0
1000027180,2,15,1,ZA00,A,0.0,,,0.0
1000027184,2,15,1,ZA00,A,0.0,,,0.0
1000027188,2,15,1,ZA00,A,0.0,,,0.0
1000027192,2,15,1,ZA00,A,0.0,,,0.0
1000027196,2,15,1,ZA00,A,0.0,,,0.0
1000027200,2,15,1,ZA00,A,0.0,,,0.0
1000027204,2,15,1,ZA00,A,0.0,,,0.0
1000027208,2,15,1,ZA00,A,0.0,,,0.0
1000027212,2,15,1,ZA00,A,0.0,,,0.0
1000027216,2,15,1,ZA00,A,0.0,,,0.0
1000027220,2,15,1,ZA00,A,0.0,,,0.0
1000027224,2,15,1,ZA00,A,0.0,,,0.0
1000027229,2,15,1,ZA00,A,0.0,,,0.0
1000027233,2,15,1,ZA00,A,0.0,,,0.0
1000027237,2,15,1,ZA00,A,0.0,,,0.0
1000027241,2,15,1,ZA00,A,0.0,,,0.0
1000027245,2,15,1,ZA00,A,0.0,,,0.0
1000027249,2,15,1,ZA00,A,0.0,,,0.0
1000027253,2,15,1,ZA00,A,0.0,,,0.0
1000027257,2,15,1,ZA00,A,0.0,,,0.0
1000027261,2,15,1,ZA00,A,0.0,,,0.0
1000027265,2,15,1,ZA00,A,0.0,,,0.0
1000027269,2,15,1,ZA00,A,0.0,,,0.0
1000027273,2,15,1,ZA00,A,0.0,,,0.0
1000027277,2,15,1,ZA00,A,0.0,,,0.0
1000027281,2,15,1,ZA00,A,0.0,,,0.0
1000027299,2,15,1,ZA00,A,0.0,,,0.0
1000027301,43,15,1,ZA00,A,0.0,,,0.0
1000027304,2,15,1,ZA00,A,0.0,,,0.0
1000027309,2,15,1,ZA00,A,0.0,,,0.0
1000027311,2,15,1,ZA00,A,0.0,,,0.0
1000027313,2,15,1,ZA00,A,0.0,,,0.0
1000027315,43,15,1,ZA00,A,0.0,,,0.0
1000027321,28,15,1,ZA00,A,0.0,,,0.0
1000027322,30,15,1,ZA00,A,0.0,,,0.0
1000027323,32,15,1,ZA00,A,0.0,,,0.0
1000027325,2,15,1,ZA00,A,0.0,,,0.0
1000027329,6,15,1,ZA00,A,0.0,,,0.0
1000027334,2,15,1,ZA00,A,0.0,,,0.0
1000027338,2,15,1,ZA00,A,0.0,,,0.0
1000027343,2,15,1,ZA00,A,0.0,,,0.0
1000027346,43,15,1,ZA00,A,0.0,,,0.0
1000027348,43,15,1,ZA00,A,0.0,,,0.0
1000027350,2,15,1,ZA00,A,0.0,,,0.0
1000027354,2,15,1,ZA00,A,0.0,,,0.0
1000027356,2,15,1,ZA00,A,0.0,,,0.0
1000027358,43,15,1,ZA00,A,0.0,,,0.0
1000027360,2,15,1,ZA00,A,0.0,,,0.0
1000027362,2,15,1,ZA00,A,0.0,,,0.0
1000027370,2,15,1,ZA00,A,0.0,,,0.0
1000027375,2,15,1,ZA00,A,0.0,,,0.0
1000027381,2,15,1,ZA00,A,0.0,,,0.0
1000027383,43,15,1,ZA00,A,0.0,,,0.0
1000027385,84,15,1,ZA00,A,0.0,,,0.0
1000027387,2,15,1,ZA00,A,0.0,,,0.0
1000027389,43,15,1,ZA00,A,0.0,,,0.0
1000027391,4,15,1,ZA00,A,0.0,,,0.0
1000027392,6,15,1,ZA00,A,0.0,,,0.0
1000027393,8,15,1,ZA00,A,0.0,,,0.0
1000027395,2,15,1,ZA00,A,0.0,,,0.0
1000027397,43,15,1,ZA00,A,0.0,,,0.0
1000027399,2,15,1,ZA00,A,0.0,,,0.0
1000027404,6,15,1,ZA00,A,0.0,,,0.0
1000027404,7,15,1,ZA00,A,0.0,,,0.0
1000027404,8,15,1,ZA00,A,0.0,,,0.0
1000027404,9,15,1,ZA00,A,0.0,,,0.0
1000027404,10,15,1,ZA00,A,0.0,,,0.0
1000027409,2,15,1,ZA00,A,0.0,,,0.0
1000027413,2,15,1,ZA00,A,0.0,,,0.0
1000027415,43,15,1,ZA00,A,0.0,,,0.0
1000027417,2,15,1,ZA00,A,0.0,,,0.0
1000027419,4,15,1,ZA00,A,0.0,,,0.0
1000027421,6,15,1,ZA00,A,0.0,,,0.0
1000027423,8,15,1,ZA00,A,0.0,,,0.0
1000027425,10,15,1,ZA00,A,0.0,,,0.0
1000027427,12,15,1,ZA00,A,0.0,,,0.0
1000027429,14,15,1,ZA00,A,0.0,,,0.0
1000027431,2,15,1,ZA00,A,0.0,,,0.0
1000027435,2,15,1,ZA00,A,0.0,,,0.0
1000027437,2,15,1,ZA00,A,0.0,,,0.0
1000027439,43,15,1,ZA00,A,0.0,,,0.0
1000027441,84,15,1,ZA00,A,0.0,,,0.0
1000027445,2,15,1,ZA00,A,0.0,,,0.0
1000027447,2,15,1,ZA00,A,0.0,,,0.0
1000027453,2,15,1,ZA00,A,0.0,,,0.0
1000027455,43,15,1,ZA00,A,0.0,,,0.0
1000027459,125,15,1,ZA00,A,0.0,,,0.0
1000027461,166,15,1,ZA00,A,0.0,,,0.0
1000027463,207,15,1,ZA00,A,0.0,,,0.0
1000027465,248,15,1,ZA00,A,0.0,,,0.0
1000027467,289,15,1,ZA00,A,0.0,,,0.0
1000027469,330,15,1,ZA00,A,0.0,,,0.0
1000027472,2,15,1,ZA00,A,0.0,,,0.0
1000027474,4,15,1,ZA00,A,0.0,,,0.0
1000027475,43,15,1,ZA00,A,0.0,,,0.0
1000027477,2,15,1,ZA00,A,0.0,,,0.0
1000027486,2,15,1,ZA00,A,0.0,,,0.0
1000027488,3,15,1,ZA00,A,0.0,,,0.0
1000027489,4,15,1,ZA00,A,0.0,,,0.0
1000027490,5,15,1,ZA00,A,0.0,,,0.0
1000027491,6,15,1,ZA00,A,0.0,,,0.0
1000027493,45,15,1,ZA00,A,0.0,,,0.0
1000027494,46,15,1,ZA00,A,0.0,,,0.0
1000027500,2,15,1,ZA00,A,0.0,,,0.0
1000027502,2,15,1,ZA00,A,0.0,,,0.0
1000027508,2,15,1,ZA00,A,0.0,,,0.0
1000027510,2,15,1,ZA00,A,0.0,,,0.0
1000027512,2,15,1,ZA00,A,0.0,,,0.0
1000027514,2,15,1,ZA00,A,0.0,,,0.0
1000027516,2,15,1,ZA00,A,0.0,,,0.0
1000027520,2,15,1,ZA00,A,0.0,,,0.0
1000027522,2,15,1,ZA00,A,0.0,,,0.0
1000027524,4,15,1,ZA00,A,0.0,,,0.0
1000027526,6,15,1,ZA00,A,0.0,,,0.0
1000027536,2,15,1,ZA00,A,0.0,,,0.0
1000027546,2,15,1,ZA00,A,0.0,,,0.0
1000027550,2,15,1,ZA00,A,0.0,,,0.0
1000027571,3,15,1,ZA00,A,0.0,,,0.0
1000027573,4,15,1,ZA00,A,0.0,,,0.0
1000027575,5,15,1,ZA00,A,0.0,,,0.0
1000027577,6,15,1,ZA00,A,0.0,,,0.0
1000027579,7,15,1,ZA00,A,0.0,,,0.0
1000027581,8,15,1,ZA00,A,0.0,,,0.0
1000027583,9,15,1,ZA00,A,0.0,,,0.0
1000027588,3,15,1,ZA00,A,0.0,,,0.0
1000027593,3,15,1,ZA00,A,0.0,,,0.0
1000027598,3,15,1,ZA00,A,0.0,,,0.0
1000027603,3,15,1,ZA00,A,0.0,,,0.0
1000027608,3,15,1,ZA00,A,0.0,,,0.0
1000027618,3,15,1,ZA00,A,0.0,,,0.0
1000027623,3,15,1,ZA00,A,0.0,,,0.0
1000027628,3,15,1,ZA00,A,0.0,,,0.0
1000027633,3,15,1,ZA00,A,0.0,,,0.0
1000027638,3,15,1,ZA00,A,0.0,,,0.0
1000027645,3,15,1,ZA00,A,0.0,,,0.0
1000027647,4,15,1,ZA00,A,0.0,,,0.0
1000027654,3,15,1,ZA00,A,0.0,,,0.0
1000027656,4,15,1,ZA00,A,0.0,,,0.0
1000027661,3,15,1,ZA00,A,0.0,,,0.0
1000027668,3,15,1,ZA00,A,0.0,,,0.0
1000027670,4,15,1,ZA00,A,0.0,,,0.0
1000027677,3,15,1,ZA00,A,0.0,,,0.0
1000027679,4,15,1,ZA00,A,0.0,,,0.0
1000027684,3,15,1,ZA00,A,0.0,,,0.0
1000027689,3,15,1,ZA00,A,0.0,,,0.0
1000027694,3,15,1,ZA00,A,0.0,,,0.0
1000027699,3,15,1,ZA00,A,0.0,,,0.0
1000027704,3,15,1,ZA00,A,0.0,,,0.0
1000027714,3,15,1,ZA00,A,0.0,,,0.0
1000027719,3,15,1,ZA00,A,0.0,,,0.0
1000027724,3,15,1,ZA00,A,0.0,,,0.0
1000027729,3,15,1,ZA00,A,0.0,,,0.0
1000027734,3,15,1,ZA00,A,0.0,,,0.0
1000027739,3,15,1,ZA00,A,0.0,,,0.0
1000027750,3,15,1,ZA00,A,0.0,,,0.0
1000027752,4,15,1,ZA00,A,0.0,,,0.0
1000027754,5,15,1,ZA00,A,0.0,,,0.0
1000027756,6,15,1,ZA00,A,0.0,,,0.0
1000027763,3,15,1,ZA00,A,0.0,,,0.0
1000027765,4,15,1,ZA00,A,0.0,,,0.0
1000027776,3,15,1,ZA00,A,0.0,,,0.0
1000027778,4,15,1,ZA00,A,0.0,,,0.0
1000027780,5,15,1,ZA00,A,0.0,,,0.0
1000027782,6,15,1,ZA00,A,0.0,,,0.0
1000027787,3,15,1,ZA00,A,0.0,,,0.0
1000027796,3,15,1,ZA00,A,0.0,,,0.0
1000027798,4,15,1,ZA00,A,0.0,,,0.0
1000027800,5,15,1,ZA00,A,0.0,,,0.0
1000027805,3,15,1,ZA00,A,0.0,,,0.0
1000027810,3,15,1,ZA00,A,0.0,,,0.0
1000027815,3,15,1,ZA00,A,0.0,,,0.0
1000027820,3,15,1,ZA00,A,0.0,,,0.0
1000027827,3,15,1,ZA00,A,0.0,,,0.0
1000027829,4,15,1,ZA00,A,0.0,,,0.0
1000027842,3,15,1,ZA00,A,0.0,,,0.0
1000027844,4,15,1,ZA00,A,0.0,,,0.0
1000027846,5,15,1,ZA00,A,0.0,,,0.0
1000027848,6,15,1,ZA00,A,0.0,,,0.0
1000027850,7,15,1,ZA00,A,0.0,,,0.0
1000027857,3,15,1,ZA00,A,0.0,,,0.0
1000027859,4,15,1,ZA00,A,0.0,,,0.0
1000027864,3,15,1,ZA00,A,0.0,,,0.0
1000027869,3,15,1,ZA00,A,0.0,,,0.0
1000027876,3,15,1,ZA00,A,0.0,,,0.0
1000027878,4,15,1,ZA00,A,0.0,,,0.0
