Sales document,Created on,Sales Document Type,Sales Organization,Distribution Channel,Division,Sold-to Party
20000827.0,2021-03-12,ZQT2,IN01,DI,CD,1004546
20000828.0,2021-03-12,ZQT2,IN01,DI,CD,1007167
20000829.0,2021-03-16,ZQT2,IN01,DI,CD,1007167
20000830.0,2021-03-16,ZQT3,IN01,DI,CD,1007167
20000831.0,2021-03-16,ZQT3,IN01,DI,CD,1007169
20000832.0,2021-03-17,ZQT1,IN01,DT,CD,1007170
20000833.0,2021-03-24,ZEQ2,IN01,EX,CD,1007249
20000834.0,2021-03-24,ZEQ2,IN01,EX,CD,1007249
20000835.0,2021-03-24,ZUQ2,US01,DI,CD,1007249
20000836.0,2021-04-12,ZQT1,IN01,DI,CD,1000031
20000837.0,2021-04-12,ZQT1,IN01,DI,CD,1000006
20000838.0,2021-04-28,ZQT3,IN01,DI,CD,1000052
20000839.0,2021-04-29,ZQT1,IN01,DI,CD,1000052
20000840.0,2021-05-04,ZEQ3,IN01,EX,CD,1000328
20000841.0,2021-05-04,ZEQ3,IN01,EX,CD,1003924
20000842.0,2021-05-18,ZQT3,IN01,DI,CD,1000052
20000843.0,2021-06-07,ZQT1,IN01,DT,CD,1000167
20000844.0,2021-07-06,ZQT1,IN01,DI,CD,1000138
20000845.0,2021-07-15,ZQT3,IN01,DI,CD,1000052
20000846.0,2021-09-15,ZUQ3,US01,DI,CD,1003972
20000847.0,2021-10-22,ZQT1,IN01,DI,CD,1000138
20000848.0,2021-10-22,ZQT1,IN01,DI,CD,1000006
20000849.0,2021-10-30,ZUQ1,US01,DI,CD,1004048
20000850.0,2021-12-02,ZQT2,IN01,DI,CD,1004546
20000851.0,2022-02-10,ZQT1,IN01,DI,CD,1007823
20000852.0,2022-02-15,ZEQ2,IN01,MX,CD,1007824
20000853.0,2022-04-04,ZQT1,IN01,DI,CD,1007820
20000854.0,2022-04-21,ZQT1,IN01,DI,CD,1000147
20000855.0,2022-04-22,ZQT2,IN01,DI,CD,1007167
20000856.0,2022-04-25,ZQT1,IN01,DI,CD,1000052
20000857.0,2022-04-25,ZQT1,IN01,DI,CD,1007828
20000858.0,2022-05-25,ZQR1,IN15,DI,CD,1000148
20000859.0,2022-05-27,ZQR1,IN15,DI,CD,1000148
20000860.0,2022-05-27,ZQT1,IN01,DI,CD,1000148
20000861.0,2022-05-27,ZQR1,IN15,DI,CD,1000148
20000862.0,2022-05-27,ZQR1,IN15,DI,CD,1000148
20000863.0,2022-05-30,ZQR1,IN15,DI,CD,1000148
20000864.0,2022-05-31,ZQT3,IN01,DI,CD,1000148
20000865.0,2022-05-31,ZQR1,IN15,DI,CD,1007834
20000866.0,2022-06-06,ZQT3,IN01,DI,CD,1007831
20000867.0,2022-07-26,ZQT3,IN01,DI,CD,1007851
20000868.0,2022-07-26,ZQT3,IN01,DI,CD,1007851
20000869.0,2022-07-27,ZQT1,IN01,DI,CD,1007851
20000870.0,2022-07-27,ZQT3,IN01,DI,CD,1007851
20000871.0,2022-08-01,ZQT3,IN01,DI,CD,1007851
20000872.0,2022-08-17,ZQT3,IN01,DI,CD,1007851
20000873.0,2022-12-05,ZQT3,IN01,DI,CD,1009238
20000874.0,2022-12-05,ZQT3,IN01,DI,CD,1009238
20000875.0,2022-12-05,ZQT3,IN01,DI,CD,1009238
20000876.0,2022-12-08,ZQT3,IN01,DI,CD,1007851
20000877.0,2022-12-08,ZQT3,IN01,DI,CD,1007851
20000878.0,2022-12-08,ZQT3,IN01,DI,CD,1007851
20000879.0,2022-12-09,ZQT3,IN01,DI,CD,1007851
20000880.0,2022-12-17,ZQT3,IN01,DI,CD,1007851
20000881.0,2022-12-20,ZEQ2,IN01,EX,CD,1003801
20000882.0,2022-12-21,ZEQ2,IN01,EX,CD,1003801
20000883.0,2023-01-07,ZQT3,IN01,DI,CD,1000052
20000884.0,2023-01-10,ZQT3,IN01,DI,CD,1000187
20000885.0,2023-02-14,ZQT3,IN01,DI,CD,1000187
20000886.0,2023-02-14,ZQT3,IN01,DI,CD,1000187
20000887.0,2023-03-09,ZUQ1,US01,DI,CD,1004048
20000888.0,2023-03-09,ZUQ1,US01,DI,CD,1004048
20000889.0,2023-03-16,ZQT3,IN01,DI,CD,1000206
20000890.0,2023-05-02,ZQT3,IN01,DI,CD,1000206
20000891.0,2023-05-18,ZEQ3,IN01,EX,CD,1008776
20000892.0,2023-06-09,ZEQ2,IN01,EX,CD,1003801
20000893.0,2023-06-09,ZEQ2,IN01,EX,CD,1003801
20000894.0,2023-06-13,ZEQ2,IN01,EX,CD,1003801
20000895.0,2023-07-19,ZQT3,IN01,DI,CD,1004203
20000896.0,2023-09-07,ZQT1,IN01,DT,CD,1000206
20000897.0,2023-09-13,ZQT1,IN01,DT,CD,1000206
20000898.0,2023-09-13,ZQT2,IN01,DI,CD,1003368
20000899.0,2023-09-13,ZQT1,IN01,DT,CD,1000206
20000900.0,2023-09-13,ZQT1,IN01,DI,CD,1000206
20000901.0,2023-09-13,ZQT1,IN01,DI,CD,1000206
20000902.0,2023-09-13,ZQT1,IN01,DI,CD,1000206
20000903.0,2023-09-13,ZQT1,IN01,DI,CD,1000167
20000904.0,2023-10-17,ZUQ2,US01,DI,CD,1003972
20000905.0,2023-11-10,ZEQ3,IN01,EX,CD,1004038
20000906.0,2023-11-22,ZQT3,IN01,DI,CD,1000012
20000907.0,2023-11-22,ZQT3,IN01,DI,CD,1000012
20000908.0,2023-11-27,ZQT3,IN01,DI,CD,1000012
20000909.0,2023-11-27,ZQT3,IN01,DI,CD,1000012
20000910.0,2023-11-27,ZQT3,IN01,DI,CD,1000012
20000911.0,2023-11-27,ZQT3,IN01,DI,CD,1000012
20000912.0,2023-11-27,ZQT3,IN01,DI,CD,1000012
20000913.0,2023-11-30,ZQT3,IN01,DI,CD,1000012
20000914.0,2023-11-30,ZQT3,IN01,DI,CD,1000012
20000915.0,2024-01-09,ZQT6,IN01,DI,CD,1000012
20000917.0,2024-01-10,ZQT6,IN01,DI,CD,1000012
20000919.0,2024-01-10,ZQT6,IN01,DI,CD,1000012
20000921.0,2024-01-10,ZQT3,IN01,DI,CD,1000012
20000923.0,2024-01-11,ZQT6,IN01,DI,CD,1000012
20000925.0,2024-01-12,ZQT6,IN01,DI,CD,1007831
20000926.0,2024-01-12,ZQT6,IN01,DI,CD,1007831
20000929.0,2024-01-12,ZQT6,IN01,DI,CD,1000012
20000932.0,2024-01-12,ZQT6,IN01,DI,CD,1000012
20000941.0,2024-01-15,ZQT6,IN01,DI,CD,1000012
20000942.0,2024-01-15,ZQT6,IN01,DI,CD,1000012
20000943.0,2024-01-15,ZQT6,IN01,DI,CD,1000012
20000944.0,2024-01-15,ZQT6,IN01,DI,CD,1000012
20000947.0,2024-01-15,ZQT6,IN01,DI,CD,1000012
20000948.0,2024-01-15,ZQT6,IN01,DI,CD,1000012
20000954.0,2024-01-31,ZUQ1,US01,DI,CD,1004048
20000955.0,2024-02-01,ZEQ2,IN01,EX,CD,1003801
20000956.0,2024-02-03,ZEQ2,IN01,EX,CD,1003801
20000957.0,2024-02-14,ZQT3,IN01,DI,CD,1000206
20000958.0,2024-02-14,ZQT3,IN01,DI,CD,1000012
20000959.0,2024-02-16,ZQT3,IN01,DI,CD,1004320
20000960.0,2024-02-16,ZQT3,IN01,DI,CD,1004320
20000961.0,2024-02-16,ZQT3,IN01,DI,CD,1004320
20000962.0,2024-02-16,ZQT3,IN01,DI,CD,1004320
20000963.0,2024-02-16,ZQT3,IN01,DI,CD,1004320
20000964.0,2024-02-16,ZQT3,IN01,DI,CD,1004320
20000965.0,2024-02-16,ZQT3,IN01,DI,CD,1004320
20000966.0,2024-02-16,ZQT2,IN01,DI,CD,1004320
20000967.0,2024-02-17,ZQT3,IN01,DI,CD,1000051
20000968.0,2024-02-17,ZQT3,IN01,DI,CD,1000051
20000969.0,2024-03-04,ZQT3,IN01,DI,CD,1000051
20000970.0,2024-03-05,ZQT3,IN01,DI,CD,1000051
20000971.0,2024-03-16,ZQT3,IN01,DI,CD,1000012
20000972.0,2024-03-27,ZQT3,IN01,DI,CD,1000012
20000973.0,2024-03-27,ZQT3,IN01,DI,CD,1000012
20000974.0,2024-03-28,ZQT3,IN01,DI,CD,1000012
20000975.0,2024-03-29,ZQT3,IN01,DI,CD,1000012
20000976.0,2024-04-02,ZQT2,IN01,DI,CD,1000012
20000977.0,2024-04-02,ZQT2,IN01,DI,CD,1000012
20000978.0,2024-04-02,ZQT2,IN01,DI,CD,1000012
20000979.0,2024-04-02,ZQT2,IN01,DI,CD,1000012
20000980.0,2024-04-02,ZQT2,IN01,DI,CD,1000012
20000981.0,2024-04-03,ZQT2,IN01,DI,CD,1000012
20000982.0,2024-04-03,ZQT2,IN01,DI,CD,1000012
20000983.0,2024-04-06,ZQT3,IN01,DI,CD,1000012
20000984.0,2024-04-06,ZQT3,IN01,DI,CD,1000012
20000985.0,2024-04-06,ZQT2,IN01,DI,CD,1000012
20000986.0,2024-04-08,ZQT2,IN01,DI,CD,1000012
20000987.0,2024-04-08,ZQT2,IN01,DI,CD,1000012
20000988.0,2024-04-08,ZQT2,IN01,DI,CD,1000012
20000989.0,2024-04-09,ZQT2,IN01,DI,CD,1000012
20000990.0,2024-04-11,ZQT2,IN01,DI,CD,1000012
20000991.0,2024-04-12,ZQT2,IN01,DI,CD,1000012
20000992.0,2024-04-12,ZQT3,IN01,DI,CD,1000012
20000993.0,2024-04-18,ZQT3,IN01,DI,CD,1000012
20000994.0,2024-04-18,ZQT2,IN01,DI,CD,1000012
20000995.0,2024-04-18,ZQT2,IN01,DI,CD,1000012
20000996.0,2024-04-19,ZQT2,IN01,DI,CD,1000126
20000997.0,2024-04-20,ZQT2,IN01,DI,CD,1000012
20000998.0,2024-04-25,ZQT3,IN01,DI,CD,1000012
20000999.0,2024-04-25,ZQT2,IN01,DI,CD,1000012
20001000.0,2024-04-25,ZQT1,IN01,DI,CD,1000012
20001001.0,2024-04-25,ZQT3,IN01,DI,CD,1000012
20001002.0,2024-04-25,ZQT3,IN01,DI,CD,1004038
20001003.0,2024-04-30,ZQT3,IN01,DI,CD,1000012
20001004.0,2024-05-03,ZQT3,IN01,DI,CD,1000012
20001005.0,2024-05-03,ZQR1,IN15,DI,CD,1000148
20001006.0,2024-05-06,ZQT3,IN01,DI,CD,1000012
20001007.0,2024-05-13,ZQT2,IN01,DI,CD,1000126
20001008.0,2024-05-13,ZQT2,IN01,DI,CD,1000126
20001009.0,2024-05-14,ZQT3,IN01,DI,CD,1000126
20001010.0,2024-05-15,ZQT3,IN01,DI,CD,1000126
20001011.0,2024-05-15,ZQT3,IN01,DI,CD,1000126
20001012.0,2024-05-15,ZQT3,IN01,DI,CD,1000216
20001013.0,2024-05-15,ZQT3,IN01,DI,CD,1000216
20001014.0,2024-05-15,ZQT3,IN01,DI,CD,1000247
20001015.0,2024-05-23,ZQT3,IN01,DI,CD,1000012
20001016.0,2024-07-25,ZQT2,IN01,DI,CD,1000012
20001017.0,2024-07-30,ZQT2,IN01,DI,CD,1004546
20001018.0,2024-07-31,ZQT2,IN01,DI,CD,1004546
20001019.0,2024-07-31,ZQT2,IN01,DI,CD,1000007
20001020.0,2024-08-27,ZQT2,IN01,DI,CD,1000247
20001021.0,2024-09-11,ZQT1,IN01,ST,CD,PL3303
20001022.0,2024-09-11,ZQT2,IN01,DI,CD,1000012
20001023.0,2024-09-18,ZQT2,IN01,DI,CD,1000012
20001024.0,2024-09-23,ZQT2,IN01,DI,CD,1000012
20001025.0,2024-11-06,ZQT1,IN01,DI,CD,1000012
20001026.0,2024-11-15,ZEQ2,IN01,EX,CD,1003801
20001027.0,2024-11-20,ZEQ2,IN01,EX,CD,1003801
20001028.0,2024-11-27,ZQT2,IN01,DI,CD,1007831
20001029.0,2024-12-05,ZEQ2,IN01,EX,CD,1003801
20001030.0,2025-01-12,ZQT3,IN01,DI,CD,1000126
20001031.0,2025-01-12,ZQT3,IN01,DI,CD,1000126
20001032.0,2025-01-12,ZQT3,IN01,DI,CD,1000126
20001033.0,2025-01-12,ZQT3,IN01,DI,CD,1000126
20001034.0,2025-01-12,ZQT3,IN01,DI,CD,1000126
20001035.0,2025-01-12,ZQT3,IN01,DI,CD,1000126
20001036.0,2025-01-18,ZQT1,IN01,DI,CD,1004320
20001037.0,2025-01-22,ZQT3,IN01,DI,CD,1011818
20001038.0,2025-01-22,ZQT3,IN01,DI,CD,1011818
20001039.0,2025-01-23,ZQT2,IN01,DI,CD,1000161
20001040.0,2025-01-24,ZQT3,IN01,DI,CD,1011818
20001041.0,2025-01-24,ZQT3,IN01,DI,CD,1011818
20001042.0,2025-01-25,ZQT3,IN01,DI,CD,1011818
20001043.0,2025-01-25,ZQT3,IN01,DI,CD,1011818
20001044.0,2025-01-25,ZQR1,IN01,DI,CD,1011818
20001045.0,2025-02-10,ZQT1,IN01,DI,CD,1000206
20001046.0,2025-02-10,ZQT3,IN01,DI,CD,1000206
20001047.0,2025-02-12,ZQT3,IN01,DI,CD,1000206
20001048.0,2025-02-12,ZQT2,IN01,DI,CD,1000206
20001049.0,2025-02-12,ZQT3,IN01,DI,CD,1000206
20001050.0,2025-02-12,ZQT3,IN01,DI,CD,1000206
20001051.0,2025-02-14,ZQT3,IN01,DI,CD,1000206
20001052.0,2025-02-14,ZQT1,IN01,DI,CD,1011818
20001053.0,2025-02-14,ZQT2,IN01,DI,CD,1011818
20001054.0,2025-02-18,ZQT3,IN01,DI,CD,1011818
20001055.0,2025-02-18,ZQT3,IN01,DI,CD,1000003
20001056.0,2025-02-18,ZQT3,IN01,DI,CD,1000003
20001057.0,2025-02-18,ZQT3,IN01,DI,CD,1000012
20001058.0,2025-02-18,ZQT1,IN01,DI,CD,1011822
20001059.0,2025-02-18,ZQT1,IN01,DI,CD,1011822
20001060.0,2025-02-18,ZQT1,IN01,DI,CD,1011822
20001061.0,2025-03-17,ZQR1,IN15,DI,CD,1011825
20001062.0,2025-03-29,ZQT3,IN01,DI,CD,1000206
20001063.0,2025-04-10,ZQT3,IN01,DI,CD,1011827
20001064.0,2025-07-15,ZQT2,IN01,DI,CD,1000103
20001065.0,2025-07-17,ZQT2,IN01,DI,CD,1000103
20001066.0,2025-07-17,ZQT2,IN01,DI,CD,1000103
20001067.0,2025-07-17,ZQT2,IN01,DI,CD,1000112
20001068.0,2025-07-17,ZQT2,IN01,DI,CD,1000084
20001069.0,2025-07-18,ZQT2,IN01,DI,CD,1000112
20001070.0,2025-07-18,ZQT2,IN01,DI,CD,1000112
20001071.0,2025-07-18,ZQT2,IN01,DI,CD,1000112
20001072.0,2025-07-18,ZQT2,IN01,DI,CD,1000112
20001073.0,2025-07-21,ZQT2,IN01,DI,CD,1000103
20001074.0,2025-07-21,ZQT2,IN01,DI,CD,1000103
20001075.0,2025-07-22,ZQT2,IN01,DI,CD,1000084
20001076.0,2025-07-23,ZQT2,IN01,DI,CD,1000103
20001077.0,2025-07-23,ZQT2,IN01,DI,CD,1000103
20001078.0,2025-08-05,ZQT2,IN01,DI,CD,1000103
20001080.0,2025-08-22,ZQT3,IN01,DI,CD,1003738
20001081.0,2025-08-22,ZQT3,IN01,DI,CD,1003738
20001082.0,2025-10-10,ZQT3,IN01,DI,CD,1000004
20001083.0,2025-10-14,ZQT3,IN01,DI,CD,1000004
20001084.0,2025-10-15,ZQT3,IN01,DI,CD,1000004
20001085.0,2025-10-30,ZQT2,IN01,DI,CD,1011827
20001086.0,2025-11-19,ZQT2,IN01,DI,CD,1004175
20001087.0,2025-11-19,ZQT2,IN01,DI,CD,1011827
20001088.0,2025-11-20,ZQT2,IN01,DI,CD,1004175
20001089.0,2025-11-21,ZQT2,IN01,DI,CD,1004175
20001090.0,2025-12-01,ZQT2,IN01,DI,CD,1004175
23000000.0,2021-03-02,ZQT4,IN11,DT,CD,1000126
23000001.0,2021-03-02,ZQT4,IN11,DT,CD,1000126
23000002.0,2021-03-04,ZQT4,IN11,DT,CD,1000012
23000003.0,2021-03-05,ZQT4,IN11,DT,CD,1000012
23000004.0,2021-03-05,ZQT4,IN11,DT,CD,1000012
23000005.0,2021-03-05,ZQT4,IN11,DT,CD,1000012
23000006.0,2021-03-05,ZQT4,IN11,DT,CD,1000012
23000007.0,2021-03-09,ZQT4,IN11,DT,CD,1000012
23000008.0,2021-03-09,ZQT4,IN11,DT,CD,1000012
23000009.0,2021-03-09,ZQT4,IN11,DT,CD,1000012
23000010.0,2021-03-09,ZQT4,IN11,DT,CD,1000012
23000011.0,2021-03-09,ZQT4,IN11,DT,CD,1000012
23000012.0,2021-03-09,ZQT4,IN11,DT,CD,1000012
23000013.0,2021-03-17,ZQT4,IN11,DT,CD,1000012
23000014.0,2021-03-17,ZQT4,IN11,DT,CD,1000012
23000015.0,2021-04-14,ZQT4,IN11,DT,CD,1000012
23000016.0,2021-04-21,ZQT4,IN11,DT,CD,1000012
23000017.0,2021-04-21,ZQT4,IN11,DT,CD,1000012
23000018.0,2022-01-03,ZQT4,IN11,DT,CD,1000012
23000019.0,2022-01-04,ZQT4,IN11,DT,CD,1000012
23000020.0,2022-01-04,ZQT4,IN11,DT,CD,1000012
23000021.0,2022-01-05,ZQT4,IN11,DT,CD,1000012
23000022.0,2022-01-06,ZQT4,IN11,DT,CD,1000012
23000023.0,2022-01-07,ZQT4,IN11,DT,CD,1000012
23000024.0,2022-01-10,ZQT4,IN11,DT,CD,1000012
23000025.0,2022-01-10,ZQT4,IN11,DT,CD,1000012
23000026.0,2022-01-10,ZQT4,IN11,DT,CD,1000012
23000027.0,2022-01-10,ZQT4,IN11,DT,CD,1007801
23000028.0,2022-01-10,ZQT4,IN11,DT,CD,1007801
23000030.0,2022-01-10,ZQT4,IN11,DT,CD,1007801
23000031.0,2022-01-11,ZQT4,IN11,DT,CD,1000012
23000032.0,2022-01-12,ZQT4,IN01,DT,CD,1007801
23000033.0,2022-01-12,ZQT4,IN01,DT,CD,1007801
23000034.0,2022-01-12,ZQT4,IN11,DT,CD,1007801
23000035.0,2022-01-12,ZQT4,IN11,DT,CD,1007801
23000036.0,2022-01-13,ZQT4,IN11,DT,CD,1007801
23000037.0,2022-01-13,ZQT4,IN11,DT,CD,1007801
23000038.0,2022-01-14,ZQT4,IN11,DT,CD,1007801
23000039.0,2022-01-15,ZQT4,IN11,DT,CD,1007801
23000040.0,2022-01-15,ZQT4,IN11,DT,CD,1007801
23000041.0,2022-01-15,ZQT4,IN11,DT,CD,1007801
23000042.0,2022-01-15,ZQT4,IN11,DT,CD,1007801
23000043.0,2022-01-15,ZQT4,IN11,DT,CD,1007801
23000044.0,2022-01-15,ZQT4,IN11,DT,CD,1000012
23000045.0,2022-01-15,ZQT4,IN11,DT,CD,1007801
23000046.0,2022-01-15,ZQT4,IN11,DT,CD,1007801
23000047.0,2022-01-15,ZQT4,IN11,DT,CD,1007801
23000048.0,2022-01-15,ZQT4,IN11,DT,CD,1007801
23000049.0,2022-01-15,ZQT4,IN11,DT,CD,1007801
23000050.0,2022-01-16,ZQT4,IN11,DT,CD,1007801
23000051.0,2022-01-16,ZQT4,IN11,DT,CD,1007801
23000052.0,2022-01-17,ZQT4,IN11,DT,CD,1007801
23000053.0,2022-01-17,ZQT4,IN11,DT,CD,1007801
23000054.0,2022-01-17,ZQT4,IN11,DT,CD,1007801
23000055.0,2022-01-17,ZQT4,IN11,DT,CD,1007801
23000056.0,2022-01-17,ZQT4,IN11,DT,CD,1007801
23000057.0,2022-01-17,ZQT4,IN11,DT,CD,1007801
23000058.0,2022-01-17,ZQT4,IN11,DT,CD,1007801
23000059.0,2022-01-17,ZQT4,IN11,DT,CD,1007801
23000060.0,2022-01-17,ZQT4,IN11,DT,CD,1007801
23000061.0,2022-01-17,ZQT4,IN11,DT,CD,1007801
23000062.0,2022-01-17,ZQT4,IN11,DT,CD,1007801
23000063.0,2022-01-17,ZQT4,IN11,DT,CD,1007801
23000064.0,2022-01-17,ZQT4,IN11,DT,CD,1007801
23000065.0,2022-01-17,ZQT4,IN11,DT,CD,1007801
23000066.0,2022-01-17,ZQT4,IN11,DT,CD,1007801
23000067.0,2022-01-17,ZQT4,IN11,DT,CD,1007801
23000068.0,2022-01-17,ZQT4,IN11,DT,CD,1007801
23000069.0,2022-01-19,ZQT4,IN11,DT,CD,1007801
23000070.0,2022-01-19,ZQT4,IN11,DT,CD,1007801
23000071.0,2022-01-19,ZQT4,IN11,DT,CD,1007801
23000072.0,2022-01-19,ZQT4,IN11,DT,CD,1007801
23000073.0,2022-01-19,ZQT4,IN11,DT,CD,1007801
23000074.0,2022-01-19,ZQT4,IN11,DT,CD,1007801
23000075.0,2022-01-20,ZQT4,IN11,DT,CD,1007806
23000076.0,2022-01-20,ZQT4,IN11,DT,CD,1007806
23000077.0,2022-01-20,ZQT4,IN11,DT,CD,1007806
23000078.0,2022-01-21,ZQT4,IN11,DT,CD,1007806
23000079.0,2022-01-21,ZQT4,IN11,DT,CD,1007806
23000080.0,2022-01-21,ZQT4,IN11,DT,CD,1007806
23000081.0,2022-01-21,ZQT4,IN11,DT,CD,1007806
23000082.0,2022-01-21,ZQT4,IN11,DT,CD,1007806
23000083.0,2022-01-21,ZQT4,IN11,DT,CD,1007806
23000084.0,2022-01-21,ZQT4,IN11,DT,CD,1007806
23000085.0,2022-01-21,ZQT4,IN11,DT,CD,1007806
23000086.0,2022-01-21,ZQT4,IN11,DT,CD,1007806
23000087.0,2022-01-21,ZQT4,IN11,DT,CD,1007806
23000088.0,2022-01-21,ZQT4,IN11,DT,CD,1007806
23000089.0,2022-01-21,ZQT4,IN11,DT,CD,1007806
23000090.0,2022-01-21,ZQT4,IN11,DT,CD,1007806
23000091.0,2022-01-21,ZQT4,IN11,DT,CD,1007806
23000092.0,2022-01-22,ZQT4,IN11,DT,CD,1007806
23000093.0,2022-01-22,ZQT4,IN11,DT,CD,1007808
23000094.0,2022-01-22,ZQT4,IN11,DT,CD,1007808
23000095.0,2022-01-22,ZQT4,IN11,DT,CD,1007808
23000096.0,2022-01-23,ZQT4,IN11,DT,CD,1007806
23000097.0,2022-01-23,ZQT4,IN11,DT,CD,1007806
23000098.0,2022-01-23,ZQT4,IN11,DT,CD,1007806
23000099.0,2022-01-25,ZQT4,IN11,DT,CD,1007806
23000100.0,2022-01-25,ZQT4,IN11,DT,CD,1007806
23000101.0,2022-01-25,ZQT4,IN11,DT,CD,1007806
23000102.0,2022-01-26,ZQT4,IN11,DT,CD,1007806
23000103.0,2022-01-26,ZQT4,IN11,DT,CD,1007806
23000104.0,2022-01-26,ZQT4,IN11,DT,CD,1007806
23000105.0,2022-01-26,ZQT4,IN11,DT,CD,1007806
23000106.0,2022-01-26,ZQT4,IN11,DT,CD,1007806
23000107.0,2022-01-26,ZQT4,IN11,DT,CD,1007806
23000108.0,2022-01-26,ZQT4,IN11,DT,CD,1007806
23000109.0,2022-01-29,ZQT4,IN11,DT,CD,1007806
23000110.0,2022-01-29,ZQT4,IN11,DT,CD,1007806
23000111.0,2022-01-29,ZQT4,IN11,DT,CD,1007806
23000112.0,2022-01-29,ZQT4,IN11,DT,CD,1007806
23000113.0,2022-01-29,ZQT4,IN11,DT,CD,1007806
23000114.0,2022-01-29,ZQT4,IN11,DT,CD,1007806
23000115.0,2022-01-29,ZQT4,IN11,DT,CD,1007806
23000116.0,2022-01-29,ZQT4,IN11,DT,CD,1007806
23000117.0,2022-01-29,ZQT4,IN11,DT,CD,1007806
23000118.0,2022-01-30,ZQT4,IN11,DT,CD,1007806
23000119.0,2022-01-31,ZQT4,IN11,DT,CD,1007806
23000120.0,2022-01-31,ZQT4,IN11,DT,CD,1007806
23000121.0,2022-01-31,ZQT4,IN11,DT,CD,1007806
23000122.0,2022-01-31,ZQT4,IN11,DT,CD,1007818
23000123.0,2022-02-01,ZQT4,IN01,DT,CD,1007820
23000124.0,2022-02-01,ZQT4,IN01,DT,CD,1007820
23000125.0,2022-02-01,ZQT4,IN11,DT,CD,1007818
23000126.0,2022-02-01,ZQT4,IN11,DT,CD,1007808
23000127.0,2022-02-01,ZQT4,IN11,DT,CD,1007806
23000128.0,2022-02-01,ZQT4,IN11,DT,CD,1007806
23000130.0,2022-02-03,ZQT4,IN11,DT,CD,1007818
23000131.0,2022-02-03,ZQT4,IN11,DT,CD,1007806
23000132.0,2022-02-07,ZQT4,IN01,DT,CD,1007820
23000133.0,2022-02-09,ZQT4,IN11,DT,CD,1007801
23000134.0,2022-02-16,ZQT4,IN11,DT,CD,1007806
23000135.0,2022-02-16,ZQT4,IN11,DT,CD,1007806
23000136.0,2022-02-16,ZQT4,IN11,DT,CD,1007806
23000137.0,2022-02-16,ZQT4,IN11,DT,CD,1007806
23000138.0,2022-02-20,ZQT4,IN11,DT,CD,1007806
23000139.0,2022-02-26,ZQT4,IN11,DT,CD,1007806
23000140.0,2022-02-26,ZQT4,IN11,DT,CD,1007806
23000141.0,2022-03-29,ZQT4,IN11,DT,CD,1007801
23000142.0,2022-03-29,ZQT4,IN11,DT,CD,1007801
23000143.0,2022-04-04,ZQT4,IN11,DT,CD,1007801
23000144.0,2022-04-04,ZQT4,IN11,DT,CD,1007806
23000145.0,2022-05-11,ZQT4,IN11,DT,CD,1007806
23000146.0,2022-06-01,ZQT5,IN15,DI,CD,1007834
23000147.0,2022-08-23,ZQT4,IN11,DT,CD,1000012
23000148.0,2022-08-24,ZQT4,IN11,DT,CD,1007806
23000149.0,2022-11-11,ZQT4,IN11,DT,CD,1007806
23000150.0,2022-11-14,ZQT4,IN11,DT,CD,1007806
23000151.0,2022-12-26,ZQT4,IN11,DT,CD,1007801
23000152.0,2022-12-26,ZQT4,IN11,DT,CD,1007801
23000153.0,2023-02-02,ZQT4,IN11,DT,CD,1007801
23000154.0,2023-09-19,ZQT4,IN11,DT,CD,1000052
23000155.0,2023-10-19,ZQT5,IN01,DI,CD,1000154
23000156.0,2023-11-22,ZQT4,IN01,DI,CD,1000012
23000157.0,2023-11-27,ZQT4,IN11,DT,CD,1000012
23000158.0,2023-11-27,ZQT4,IN11,DT,CD,1000012
23000159.0,2023-11-27,ZQT4,IN11,DT,CD,1000012
23000160.0,2023-12-29,ZQT4,IN01,DI,CD,1000012
23000161.0,2023-12-30,ZQT4,IN01,DI,CD,1000012
23000162.0,2024-06-24,ZQT4,IN11,DT,CD,1000012
23000163.0,2024-12-07,ZQT4,IN11,DT,CD,1000126
23000164.0,2024-12-10,ZQT4,IN11,DT,CD,1000012
23000165.0,2024-12-10,ZQT4,IN11,DT,CD,1000012
23000166.0,2025-01-18,ZQT4,IN01,DI,CD,1004320
23000167.0,2025-02-13,ZQT4,IN11,DT,CD,1000012
23000168.0,2025-02-13,ZQT4,IN11,DT,CD,1000012
23000169.0,2025-02-14,ZQT4,IN11,DT,CD,1000012
23000170.0,2025-02-14,ZQT4,IN11,DT,CD,1000012
23000171.0,2025-02-14,ZQT4,IN11,DT,CD,1000012
23000172.0,2025-02-14,ZQT4,IN11,DT,CD,1000012
23000173.0,2025-02-14,ZQT4,IN11,DT,CD,1000012
23000174.0,2025-02-14,ZQT4,IN11,DT,CD,1000012
23000175.0,2025-02-14,ZQT4,IN11,DT,CD,1000012
23000176.0,2025-02-14,ZQT4,IN11,DT,CD,1000012
23000177.0,2025-02-14,ZQT4,IN11,DT,CD,1000012
23000178.0,2025-02-14,ZQT4,IN11,DT,CD,1000012
23000179.0,2025-02-14,ZQT4,IN11,DT,CD,1000012
23000180.0,2025-02-14,ZQT4,IN11,DT,CD,1000012
23000181.0,2025-02-14,ZQT4,IN11,DT,CD,1000012
23000182.0,2025-02-14,ZQT4,IN11,DT,CD,1000012
23000183.0,2025-02-14,ZQT4,IN11,DT,CD,1000012
23000184.0,2025-02-14,ZQT4,IN11,DT,CD,1000012
